Drug,Cell
813488,NCI_ADR_RES
364830,A498
45388,NCI_H522
764042,NCI_ADR_RES
767404,MDA_MB_435
751548,MDA_MB_231
767244,DU_145
759676,MDA_MB_231
781470,CCRF_CEM
767276,SK_MEL_5
772351,OVCAR_3
767128,K_562
89201,HOP_92
757444,EKVX
767375,NCI_H23
767006,NCI_ADR_RES
681637,OVCAR_3
172112,SK_MEL_28
747167,HS578T
719276,HS578T
783102,RPMI_8226
764659,SK_MEL_28
791059,A498
763444,UO_31
764481,EKVX
639186,RPMI_8226
772887,MDA_MB_435
351710,UO_31
747974,COLO205
787880,NCI_H226
767244,MDA_MB_231
757098,HS578T
767006,SF_539
268242,SK_MEL_5
71423,NCI_H226
89201,NCI_ADR_RES
787252,HS578T
767365,K_562
766821,MOLT_4
777571,NCI_ADR_RES
782121,MOLT_4
758250,K_562
760143,NCI_H226
760764,OVCAR_3
73754,SF_539
27640,SK_MEL_28
767411,NCI_ADR_RES
760765,SK_MEL_28
767243,DU_145
760183,SF_539
681643,HCT_15
71423,NCI_H23
613327,HS578T
767386,NCI_ADR_RES
791966,U251
787252,NCI_H226
755985,SK_MEL_28
757348,A498
3061,NCI_H226
767320,OVCAR_3
758896,DU_145
810717,U251
757149,NCI_ADR_RES
126771,OVCAR_3
791163,NCI_H522
779217,OVCAR_8
767411,SR
767291,OVCAR_8
756877,SF_539
352299,K_562
768068,NCI_H226
797771,RPMI_8226
791227,NCI_H522
109724,SK_MEL_28
736202,HS578T
804521,HS578T
759614,OVCAR_8
781148,SK_MEL_5
777638,NCI_ADR_RES
25154,HOP_92
673188,NCI_H23
777194,CAKI_1
59814,SK_MEL_28
752631,EKVX
767401,NCI_ADR_RES
781344,HS578T
673187,NCI_ADR_RES
764481,HOP_92
788121,RPMI_8226
764765,UO_31
707545,HCT_15
320846,MDA_MB_231
758664,MDA_MB_231
767226,HS578T
736624,SK_MEL_28
776422,HCT_15
767275,MDA_MB_231
256439,K_562
758645,NCI_H226
767386,NCI_H23
759856,SK_MEL_5
784590,SR
784817,EKVX
758612,A498
759155,SK_MEL_28
767330,HCT_15
737754,EKVX
759850,MDA_MB_231
781148,CCRF_CEM
759677,NCI_H23
783107,K_562
768070,SK_MEL_28
767220,RPMI_8226
773263,CCRF_CEM
757306,DU_145
733504,K_562
141549,OVCAR_3
791967,HCT_15
758488,SK_MEL_28
811429,MOLT_4
224131,NCI_H23
767327,NCI_H522
758645,MDA_MB_231
781008,MOLT_4
26980,NCI_H522
764659,NCI_ADR_RES
169780,SK_MEL_28
804521,OVCAR_3
95466,NCI_H522
758896,CCRF_CEM
221019,RPMI_8226
767219,SK_MEL_28
810717,EKVX
736101,HCT_15
761387,SK_MEL_5
755809,HS578T
105014,HS578T
627505,MDA_MB_231
764765,NCI_H23
776763,OVCAR_8
757444,NCI_H23
764481,OVCAR_8
679828,HS578T
809693,MDA_MB_435
779217,CCRF_CEM
767332,HCT_15
783249,OVCAR_8
756647,A498
732011,OVCAR_8
722134,NCI_H522
758253,HS578T
758662,CCRF_CEM
813488,SK_MEL_28
808507,OVCAR_8
776043,NCI_H23
767219,MDA_MB_435
764134,OVCAR_3
788365,SF_539
767320,SK_MEL_28
351710,K_562
722134,OVCAR_8
780250,RPMI_8226
736202,CAKI_1
772469,SK_MEL_5
736099,SF_539
780249,NCI_H522
742380,MOLT_4
681642,MDA_MB_231
757439,NCI_H460
369100,DU_145
184692,OVCAR_3
683863,RPMI_8226
785117,U251
759857,SK_MEL_28
782362,SK_MEL_5
793151,COLO205
767250,SF_539
756656,RPMI_8226
764823,HS578T
756641,SR
776043,OVCAR_8
767408,NCI_H23
629971,MDA_MB_435
767409,SK_MEL_28
267469,EKVX
603071,SK_MEL_28
767222,RPMI_8226
781516,RPMI_8226
19893,SK_MEL_28
734325,CAKI_1
126771,CAKI_1
780108,NCI_H226
329680,NCI_ADR_RES
773262,OVCAR_3
787880,CAKI_1
759094,NCI_ADR_RES
784856,MOLT_4
772197,MOLT_4
767320,CCRF_CEM
627505,MDA_MB_435
145668,OVCAR_3
793726,NCI_H460
782362,SR
767378,SF_539
174939,NCI_H226
364830,K_562
783107,SF_539
761188,UO_31
734325,NCI_H460
319726,SK_MEL_28
679828,HOP_92
364830,MDA_MB_231
757087,HCT_15
771532,OVCAR_3
767215,DU_145
656576,U251
776996,COLO205
767006,DU_145
791967,U251
771750,SK_MEL_28
767416,HCT_15
767219,HOP_92
95678,MDA_MB_231
767375,UO_31
788121,SK_MEL_5
767391,DU_145
679828,CCRF_CEM
669364,K_562
224131,HOP_92
760143,U251
820919,NCI_H522
764516,OVCAR_8
799337,NCI_H522
810717,DU_145
767364,HCT_15
174939,U251
693255,COLO205
767327,NCI_H23
249910,OVCAR_3
767746,NCI_H23
698037,NCI_H23
643833,MDA_MB_435
767307,MDA_MB_231
683557,HOP_92
773263,CAKI_1
773262,NCI_H226
760764,DU_145
767193,NCI_H460
767366,CCRF_CEM
36405,NCI_H460
603071,A498
764135,SK_MEL_28
742380,HS578T
59814,CCRF_CEM
767246,RPMI_8226
169780,HS578T
767239,MDA_MB_231
681638,UO_31
809693,NCI_ADR_RES
767220,NCI_ADR_RES
706995,NCI_ADR_RES
801661,NCI_ADR_RES
767375,DU_145
145668,HOP_92
764516,SR
126771,DU_145
761189,SK_MEL_28
767196,DU_145
673188,HCT_15
610457,COLO205
735037,RPMI_8226
767211,NCI_ADR_RES
172112,A498
759224,HCT_15
755841,HCT_15
176323,MDA_MB_231
761194,NCI_H226
104800,NCI_H522
773262,U251
153353,DU_145
767250,NCI_H23
787252,U251
781556,RPMI_8226
673188,NCI_ADR_RES
736202,COLO205
808790,RPMI_8226
765888,OVCAR_8
783296,OVCAR_8
89201,MDA_MB_231
681643,MDA_MB_231
784590,U251
786098,OVCAR_8
757087,MDA_MB_231
784817,K_562
759676,NCI_H226
27640,MDA_MB_435
783102,MDA_MB_231
618939,K_562
760183,NCI_ADR_RES
749227,OVCAR_8
767228,U251
783296,MDA_MB_231
767339,CCRF_CEM
256439,SK_MEL_28
777879,NCI_H226
174939,OVCAR_3
785570,MDA_MB_435
742380,UO_31
777448,OVCAR_8
758243,NCI_ADR_RES
808790,NCI_H226
812926,HCT_15
629971,MDA_MB_231
618939,OVCAR_3
767250,NCI_ADR_RES
773394,NCI_ADR_RES
683557,HS578T
603071,HOP_92
768508,NCI_H460
782549,K_562
756652,DU_145
606698,COLO205
780042,OVCAR_8
174939,SK_MEL_28
767307,MOLT_4
618487,K_562
778364,DU_145
73754,DU_145
767401,U251
661746,CAKI_1
736101,NCI_H23
797771,NCI_H460
767239,DU_145
182986,NCI_H226
681639,MDA_MB_231
767261,K_562
755985,NCI_ADR_RES
786099,SK_MEL_28
779217,NCI_H23
95466,NCI_ADR_RES
141549,EKVX
606698,MDA_MB_435
762,SK_MEL_28
787048,SK_MEL_5
246131,MDA_MB_231
281612,HS578T
788365,MOLT_4
184692,EKVX
755806,SR
95382,RPMI_8226
761068,OVCAR_3
788186,HCT_15
765888,SR
681633,MDA_MB_435
252844,A498
781761,DU_145
791966,SK_MEL_28
14229,NCI_ADR_RES
791966,EKVX
765435,HS578T
88536,U251
755806,COLO205
767366,MOLT_4
767211,DU_145
792987,RPMI_8226
269148,A498
677411,NCI_H226
767387,SF_539
629971,EKVX
111180,MDA_MB_435
767196,CAKI_1
764037,NCI_ADR_RES
767898,OVCAR_8
767211,SK_MEL_28
757149,RPMI_8226
759195,MDA_MB_435
767375,MDA_MB_231
767401,COLO205
338947,OVCAR_3
785299,CCRF_CEM
707389,HOP_92
268242,HOP_92
766821,HOP_92
760536,OVCAR_8
788365,MDA_MB_231
783296,SK_MEL_5
764516,NCI_H226
760765,HCT_15
757439,K_562
722134,NCI_H23
679828,NCI_H460
767387,HS578T
134033,MDA_MB_231
757444,UO_31
773263,HS578T
759676,NCI_H23
702294,SK_MEL_28
755387,COLO205
406042,NCI_ADR_RES
780249,CAKI_1
785570,DU_145
759224,NCI_H226
256942,HOP_92
787252,DU_145
610457,MDA_MB_435
352122,CAKI_1
767287,U251
764042,DU_145
778747,MOLT_4
776017,RPMI_8226
755809,DU_145
330507,HCT_15
758243,SK_MEL_5
776996,U251
767239,MDA_MB_435
758671,RPMI_8226
779217,NCI_H460
256439,HOP_92
781627,CCRF_CEM
664404,UO_31
681638,HCT_15
778809,HS578T
767898,HCT_15
762521,NCI_ADR_RES
95466,HS578T
767222,NCI_H460
747974,DU_145
764516,MDA_MB_231
681642,HCT_15
783296,COLO205
105014,EKVX
767196,SF_539
271674,UO_31
761069,CAKI_1
784815,U251
730004,RPMI_8226
754348,SF_539
772991,NCI_ADR_RES
324646,NCI_ADR_RES
810717,HCT_15
781344,HOP_92
776017,SR
784722,SK_MEL_28
767387,RPMI_8226
767386,SK_MEL_28
777448,SK_MEL_28
767265,MDA_MB_435
736099,HOP_92
767289,NCI_H460
758896,SF_539
754348,MDA_MB_435
777194,UO_31
767222,OVCAR_8
780042,NCI_H23
767258,HS578T
767287,OVCAR_8
766821,COLO205
767364,SK_MEL_28
758243,HCT_15
264880,NCI_H23
25154,COLO205
767897,UO_31
12198,COLO205
767952,SK_MEL_28
752,U251
767304,K_562
226080,SK_MEL_28
269148,UO_31
764659,CAKI_1
760764,HS578T
606499,SK_MEL_5
758896,SK_MEL_5
764135,MOLT_4
756648,MDA_MB_435
756652,HS578T
808507,U251
772885,NCI_ADR_RES
784590,MDA_MB_231
752631,UO_31
764765,HOP_92
810341,COLO205
767318,U251
797771,EKVX
281612,HCT_15
784722,UO_31
784722,MDA_MB_231
755775,CAKI_1
778909,HS578T
760183,EKVX
329680,EKVX
767231,RPMI_8226
88536,MDA_MB_435
783102,NCI_H522
734945,OVCAR_8
776763,SK_MEL_5
734325,EKVX
73754,K_562
778909,CAKI_1
758253,UO_31
673187,MDA_MB_231
757306,RPMI_8226
603077,HCT_15
268242,NCI_H23
756643,UO_31
764515,OVCAR_3
767332,SF_539
153353,RPMI_8226
767247,CCRF_CEM
764515,MDA_MB_231
95466,K_562
767196,SR
673187,HCT_15
609395,MDA_MB_231
154948,UO_31
762521,OVCAR_3
23759,NCI_ADR_RES
182986,OVCAR_3
767352,COLO205
729998,SK_MEL_28
772351,NCI_H23
767339,NCI_H460
792848,NCI_H23
338947,NCI_H23
806387,U251
758186,SK_MEL_28
767332,MDA_MB_435
785299,NCI_ADR_RES
761069,U251
249910,HCT_15
71261,A498
809693,NCI_H23
791227,U251
369100,NCI_ADR_RES
754359,NCI_H522
767361,SK_MEL_28
772197,CCRF_CEM
764042,U251
12198,OVCAR_3
767217,NCI_ADR_RES
337766,A498
782549,RPMI_8226
747856,K_562
764134,K_562
767258,SK_MEL_28
767006,MDA_MB_231
811429,NCI_H23
777425,NCI_H226
681640,OVCAR_3
791966,HS578T
754359,SK_MEL_28
773094,NCI_H23
319726,CAKI_1
729998,SK_MEL_5
767387,OVCAR_3
95382,EKVX
767380,NCI_H460
755985,SK_MEL_5
153353,COLO205
777445,U251
785306,U251
354646,OVCAR_3
767366,NCI_H460
767327,UO_31
754366,CAKI_1
759095,OVCAR_8
767289,CCRF_CEM
800851,A498
803789,NCI_H460
791226,SR
756657,A498
409962,NCI_H23
773394,NCI_H23
256439,HS578T
722134,MOLT_4
767318,A498
256927,MDA_MB_231
767307,HCT_15
767401,SK_MEL_5
756656,NCI_ADR_RES
255109,HCT_15
767261,OVCAR_8
256927,EKVX
759224,MDA_MB_435
758873,NCI_H226
764037,CAKI_1
782362,SF_539
409962,COLO205
799337,NCI_H226
811429,DU_145
679828,NCI_H226
661746,SR
767318,DU_145
767293,NCI_H226
787252,NCI_H522
785299,HCT_15
778448,NCI_H460
784856,NCI_H522
758440,OVCAR_8
777639,HCT_15
728073,NCI_H522
767318,SR
788186,CCRF_CEM
790865,NCI_H226
767293,HS578T
788121,SK_MEL_28
755985,SR
780019,SK_MEL_5
777877,MDA_MB_231
767196,K_562
683557,COLO205
758007,NCI_H460
768073,NCI_H522
747856,OVCAR_8
767408,MDA_MB_435
767952,DU_145
683863,MDA_MB_231
338947,MDA_MB_435
767317,UO_31
757444,HCT_15
683863,MOLT_4
786099,EKVX
343499,NCI_H522
613327,HCT_15
780249,SK_MEL_5
778364,OVCAR_8
788121,COLO205
767318,NCI_H460
758247,NCI_H23
782122,NCI_H23
797771,MDA_MB_231
768508,MOLT_4
742380,COLO205
87877,OVCAR_3
781344,HCT_15
747974,SF_539
766270,SR
766991,OVCAR_3
784817,NCI_ADR_RES
669364,MDA_MB_231
735037,HS578T
781008,DU_145
781470,K_562
87877,NCI_H226
773394,HCT_15
661746,DU_145
736099,SK_MEL_28
664404,NCI_H226
757098,MDA_MB_231
801661,MDA_MB_231
673187,NCI_H226
767293,A498
14229,SK_MEL_5
767332,CAKI_1
656576,NCI_ADR_RES
757306,SK_MEL_28
780042,NCI_ADR_RES
767365,NCI_ADR_RES
767258,SF_539
756652,K_562
141549,OVCAR_8
793151,CCRF_CEM
764134,MOLT_4
767953,HOP_92
629971,HCT_15
320846,NCI_ADR_RES
776763,MDA_MB_435
786099,CCRF_CEM
808790,DU_145
767222,U251
801089,K_562
681633,HOP_92
281612,HOP_92
783916,EKVX
755775,UO_31
758612,MDA_MB_231
740268,NCI_H226
351710,NCI_ADR_RES
85998,K_562
697912,COLO205
661746,HOP_92
788365,NCI_ADR_RES
693255,NCI_H460
123127,CAKI_1
758250,MOLT_4
633782,RPMI_8226
780249,OVCAR_3
768068,RPMI_8226
756877,COLO205
768508,SK_MEL_28
351710,CCRF_CEM
606698,HCT_15
719276,SR
369100,CAKI_1
760766,NCI_H460
777879,CAKI_1
774829,SK_MEL_28
758242,EKVX
808790,OVCAR_3
613327,SK_MEL_5
767254,CAKI_1
95678,EKVX
756647,NCI_H23
73754,HS578T
777425,NCI_H522
45388,OVCAR_3
104800,COLO205
780290,MDA_MB_231
182986,NCI_ADR_RES
773265,U251
771750,MDA_MB_435
735408,COLO205
760765,OVCAR_3
764580,EKVX
89201,UO_31
759224,NCI_H522
767128,COLO205
767289,OVCAR_8
755762,NCI_ADR_RES
761692,NCI_H460
789797,SF_539
409962,MDA_MB_231
767304,MDA_MB_435
785570,COLO205
679828,DU_145
787880,CCRF_CEM
669364,COLO205
669364,CCRF_CEM
767367,HCT_15
755761,HCT_15
778364,U251
780019,HCT_15
757098,EKVX
709237,OVCAR_8
783916,MDA_MB_231
767318,MDA_MB_231
154948,OVCAR_8
787252,MOLT_4
755806,SK_MEL_28
123127,SK_MEL_28
767243,NCI_H23
767246,MDA_MB_231
764487,CAKI_1
754359,MDA_MB_435
773265,NCI_H226
768509,A498
760143,NCI_H23
698037,NCI_H522
681637,MDA_MB_231
764765,OVCAR_8
782762,MDA_MB_231
63984,UO_31
767364,K_562
767258,HCT_15
799337,SK_MEL_28
767250,HCT_15
812927,EKVX
643833,HCT_15
735037,COLO205
767231,CCRF_CEM
169780,UO_31
793151,U251
766821,NCI_H226
768073,OVCAR_3
364830,MDA_MB_435
758242,SK_MEL_28
249910,EKVX
786099,HCT_15
767189,HCT_15
767239,SK_MEL_28
226080,OVCAR_3
627505,HCT_15
683557,EKVX
765888,CCRF_CEM
71423,HCT_15
764042,SR
783249,NCI_H23
752,COLO205
773262,EKVX
702294,HCT_15
767380,MDA_MB_231
762,UO_31
767227,NCI_ADR_RES
758488,HCT_15
782549,NCI_H460
780108,SF_539
83265,SK_MEL_28
736624,MDA_MB_435
767202,NCI_ADR_RES
71261,U251
73754,MDA_MB_231
767387,SK_MEL_28
609699,EKVX
182986,RPMI_8226
756657,CAKI_1
27640,MDA_MB_231
36405,UO_31
757439,COLO205
787252,MDA_MB_231
354646,NCI_H23
757098,NCI_H23
786098,MOLT_4
105014,NCI_H522
768070,NCI_ADR_RES
772469,RPMI_8226
802100,MDA_MB_435
767339,SR
683556,SK_MEL_28
791227,MDA_MB_231
787048,MOLT_4
616348,HCT_15
719276,EKVX
766821,NCI_H460
776422,NCI_H460
780249,K_562
767380,NCI_H23
764091,K_562
797771,HS578T
767318,RPMI_8226
95678,SK_MEL_28
767236,UO_31
681639,COLO205
784590,NCI_H460
781556,DU_145
787457,MOLT_4
755983,UO_31
758873,UO_31
767247,HCT_15
767207,MOLT_4
765888,MOLT_4
777448,NCI_H460
797771,OVCAR_3
669364,MDA_MB_435
781556,NCI_ADR_RES
781761,CAKI_1
757306,COLO205
806387,SK_MEL_28
767327,COLO205
764334,MDA_MB_231
778448,NCI_H23
767207,HCT_15
791966,OVCAR_8
768073,RPMI_8226
89201,COLO205
781516,UO_31
767258,HOP_92
629971,HS578T
767194,UO_31
756656,DU_145
767330,OVCAR_8
256927,HCT_15
767352,RPMI_8226
767265,OVCAR_8
742380,EKVX
783102,NCI_H460
26980,HCT_15
767196,MOLT_4
764823,SK_MEL_28
661746,MDA_MB_231
767228,NCI_H23
736202,HCT_15
34462,NCI_H226
606985,HS578T
45388,NCI_H460
783107,U251
803789,NCI_H522
772197,RPMI_8226
34462,SK_MEL_28
767317,CCRF_CEM
783296,HS578T
767327,NCI_H226
778909,OVCAR_3
772887,NCI_H23
820919,CAKI_1
773094,NCI_H522
73754,SK_MEL_5
755775,OVCAR_3
767215,NCI_H23
767339,HOP_92
764091,NCI_H23
754359,NCI_H460
782007,SK_MEL_5
760766,MDA_MB_231
764659,HOP_92
616348,MDA_MB_435
767293,SF_539
781148,RPMI_8226
773265,HOP_92
628503,NCI_H226
767373,NCI_ADR_RES
707545,HOP_92
221019,HCT_15
759155,OVCAR_8
87877,NCI_H522
755806,HS578T
139105,HCT_15
757444,DU_145
791226,MDA_MB_435
669364,OVCAR_3
778364,RPMI_8226
182986,UO_31
757036,NCI_ADR_RES
764580,SK_MEL_5
759660,HCT_15
126771,UO_31
767244,SK_MEL_28
767299,MDA_MB_231
758007,U251
788365,COLO205
804521,A498
759660,MOLT_4
758250,A498
616348,OVCAR_3
764580,NCI_ADR_RES
767401,NCI_H226
758250,DU_145
767227,SK_MEL_28
264880,DU_145
252844,NCI_H226
767231,DU_145
791227,OVCAR_8
761192,HCT_15
767337,MDA_MB_231
714597,OVCAR_8
767222,MDA_MB_231
785299,DU_145
799337,K_562
761387,RPMI_8226
623017,COLO205
649890,K_562
786098,CAKI_1
767287,NCI_H226
661746,NCI_H23
783249,SR
812926,NCI_ADR_RES
89201,HS578T
767330,SF_539
777194,MDA_MB_231
802100,DU_145
733252,COLO205
761188,MDA_MB_231
95466,EKVX
789797,SR
768508,OVCAR_3
73754,NCI_H226
758247,HS578T
759850,HCT_15
785306,OVCAR_8
767239,K_562
759155,CAKI_1
139105,NCI_H226
747974,A498
719276,SF_539
616348,HOP_92
778368,SK_MEL_5
767258,DU_145
806388,UO_31
758896,MOLT_4
758007,OVCAR_8
759094,K_562
767202,MDA_MB_231
767228,SK_MEL_28
683556,K_562
779218,NCI_ADR_RES
337766,OVCAR_8
758671,HS578T
757444,OVCAR_8
734945,A498
778747,NCI_H226
760764,COLO205
767194,OVCAR_3
780290,DU_145
758440,EKVX
14229,RPMI_8226
767237,NCI_H23
281612,K_562
799337,MDA_MB_231
755809,OVCAR_8
788121,MDA_MB_231
767243,NCI_H226
737754,COLO205
710297,DU_145
34462,OVCAR_8
784590,A498
812927,OVCAR_8
330507,RPMI_8226
767276,SF_539
618487,RPMI_8226
768509,CAKI_1
772887,NCI_H522
804861,HCT_15
767196,NCI_H460
792848,NCI_ADR_RES
749226,NCI_H226
767365,MDA_MB_231
628503,CAKI_1
767258,SK_MEL_5
767226,NCI_H460
406042,EKVX
787048,NCI_H226
782180,HS578T
268242,MDA_MB_231
767196,NCI_H23
767337,NCI_H23
783249,MDA_MB_435
767291,CAKI_1
774830,DU_145
774830,MDA_MB_435
736202,OVCAR_3
808792,RPMI_8226
767339,MOLT_4
628503,SK_MEL_28
606986,HS578T
813488,NCI_H226
785570,SF_539
312887,HS578T
797771,NCI_ADR_RES
767231,CAKI_1
681633,HS578T
771750,MOLT_4
643833,HS578T
736101,A498
773094,NCI_ADR_RES
767237,A498
781008,MDA_MB_435
707545,NCI_ADR_RES
134033,NCI_H226
767331,NCI_H460
25154,RPMI_8226
788186,U251
805746,HS578T
801661,RPMI_8226
767191,MDA_MB_231
681643,SK_MEL_28
771750,NCI_ADR_RES
633782,CCRF_CEM
329680,MDA_MB_231
105014,COLO205
752631,SK_MEL_28
767259,SK_MEL_5
767237,HCT_15
740268,HCT_15
783107,NCI_ADR_RES
760183,NCI_H226
767391,NCI_ADR_RES
73754,MDA_MB_435
776043,SK_MEL_5
813488,OVCAR_8
755400,MDA_MB_435
747856,MDA_MB_435
409962,OVCAR_8
111180,DU_145
767398,CAKI_1
785570,NCI_ADR_RES
758242,HOP_92
767236,CAKI_1
758873,SF_539
354646,HCT_15
767373,A498
764765,CAKI_1
767219,RPMI_8226
71423,CCRF_CEM
764134,HS578T
87877,SK_MEL_5
767408,HS578T
759677,SK_MEL_5
779218,MOLT_4
59814,SF_539
679828,HCT_15
765672,SF_539
673187,EKVX
789797,NCI_H226
784815,MDA_MB_231
776996,MDA_MB_231
758440,HCT_15
83265,HOP_92
812927,SK_MEL_28
742380,NCI_H226
808792,NCI_H23
26980,K_562
781627,MDA_MB_435
163501,RPMI_8226
363812,U251
766991,SR
87877,CAKI_1
352122,SK_MEL_28
780019,NCI_H23
758440,DU_145
756643,NCI_H226
71261,HS578T
609395,HOP_92
764659,EKVX
729998,OVCAR_3
724998,A498
252844,OVCAR_8
256942,OVCAR_3
764037,DU_145
804521,NCI_H460
767275,NCI_H226
791163,DU_145
787457,HCT_15
719276,SK_MEL_5
767215,CCRF_CEM
246131,HCT_15
734945,CAKI_1
736101,MDA_MB_231
754359,HS578T
767228,HCT_15
766991,NCI_ADR_RES
714597,DU_145
725776,HCT_15
776763,NCI_H23
764765,U251
752631,NCI_H23
606698,OVCAR_3
681637,HS578T
118994,U251
349174,EKVX
758250,RPMI_8226
38721,UO_31
782153,CAKI_1
683556,COLO205
145668,NCI_H226
778368,RPMI_8226
766991,SK_MEL_28
698037,NCI_H226
767189,OVCAR_3
755809,EKVX
174939,NCI_H522
768070,MDA_MB_231
320846,K_562
767265,NCI_H522
782164,EKVX
773263,A498
792987,NCI_ADR_RES
786099,NCI_H23
268242,A498
85998,COLO205
778909,OVCAR_8
88536,CAKI_1
95466,NCI_H23
773265,HS578T
354646,MDA_MB_231
759195,CAKI_1
780019,SF_539
766821,RPMI_8226
766270,NCI_H23
785306,NCI_H460
752840,NCI_H226
787048,OVCAR_3
764487,OVCAR_3
722134,COLO205
252844,UO_31
338947,A498
59814,SK_MEL_5
785570,HCT_15
767366,NCI_ADR_RES
756652,NCI_H522
343499,K_562
778809,NCI_H23
409962,HS578T
747974,NCI_H522
767317,HS578T
767366,NCI_H226
771532,SK_MEL_5
26271,EKVX
767196,SK_MEL_5
681642,HS578T
767391,SK_MEL_28
761387,HCT_15
752782,NCI_H522
750690,A498
163501,NCI_H23
767366,HCT_15
759857,MDA_MB_231
767307,MDA_MB_435
781761,SF_539
767222,NCI_H23
759174,EKVX
757444,SK_MEL_5
788186,NCI_H522
610457,K_562
141549,MDA_MB_435
755926,MDA_MB_435
105014,OVCAR_3
764517,HS578T
269148,OVCAR_8
759856,SF_539
767193,NCI_ADR_RES
794442,COLO205
767367,HS578T
767194,NCI_ADR_RES
766270,OVCAR_8
757444,NCI_ADR_RES
337766,CAKI_1
758247,U251
363812,A498
767361,NCI_ADR_RES
762,EKVX
782153,HCT_15
26271,UO_31
776043,CCRF_CEM
781470,CAKI_1
786099,NCI_ADR_RES
761068,U251
767287,SK_MEL_28
804521,SK_MEL_28
87877,MDA_MB_231
785306,DU_145
782180,MDA_MB_231
799337,NCI_ADR_RES
773263,NCI_H522
643833,COLO205
709237,HCT_15
781761,OVCAR_8
777425,RPMI_8226
681638,EKVX
755761,COLO205
785299,HOP_92
757149,CAKI_1
782549,HCT_15
643833,OVCAR_8
755773,NCI_ADR_RES
34462,OVCAR_3
780042,K_562
791163,SK_MEL_28
781556,OVCAR_3
320846,NCI_H522
26980,OVCAR_3
767276,OVCAR_3
791059,COLO205
337766,UO_31
683863,CCRF_CEM
812926,SK_MEL_5
768072,CAKI_1
656576,MDA_MB_435
776763,K_562
767318,OVCAR_3
782762,U251
767320,NCI_H23
134033,HOP_92
740268,EKVX
320846,CAKI_1
767293,NCI_ADR_RES
778747,U251
732011,OVCAR_3
767746,K_562
755926,SF_539
764821,HS578T
783249,RPMI_8226
791226,NCI_H23
169780,SF_539
184692,MDA_MB_231
145668,EKVX
267469,MDA_MB_231
252844,MDA_MB_435
256942,SK_MEL_28
767275,U251
105014,A498
758664,NCI_ADR_RES
758253,DU_145
778364,MOLT_4
767387,NCI_H460
808792,NCI_H226
767470,RPMI_8226
761068,HCT_15
760183,OVCAR_3
767236,SK_MEL_28
780249,RPMI_8226
145668,MDA_MB_231
788365,MDA_MB_435
374028,MDA_MB_231
786099,U251
767746,SR
788121,OVCAR_8
767238,MDA_MB_231
698037,SK_MEL_28
719276,NCI_H23
779218,SK_MEL_5
735408,SK_MEL_5
764516,CCRF_CEM
783296,NCI_H460
767317,U251
782549,NCI_H23
767898,NCI_H522
735408,NCI_H23
767263,OVCAR_3
779405,NCI_H460
767332,NCI_H226
338947,SK_MEL_5
787252,K_562
767217,SK_MEL_28
767228,OVCAR_8
736624,NCI_H226
776422,SK_MEL_5
767244,MOLT_4
767331,MDA_MB_231
758662,K_562
768073,NCI_H23
767275,RPMI_8226
3061,NCI_H522
758186,EKVX
755385,DU_145
758243,NCI_H522
755926,NCI_H23
764334,CAKI_1
111180,OVCAR_8
683557,A498
163501,HOP_92
780290,K_562
71795,SF_539
788121,MDA_MB_435
767197,NCI_H23
794442,NCI_H23
777879,MDA_MB_231
779405,MDA_MB_231
767387,NCI_H522
781470,SK_MEL_5
754344,UO_31
793726,NCI_H226
764091,OVCAR_3
767189,NCI_ADR_RES
256927,SF_539
777194,SK_MEL_5
735408,NCI_H460
610457,NCI_H226
767276,MDA_MB_231
777879,SF_539
85998,HCT_15
780108,U251
776422,CAKI_1
767361,U251
788121,SF_539
780290,SK_MEL_28
756652,CCRF_CEM
767361,MDA_MB_231
755773,U251
697912,RPMI_8226
788121,NCI_ADR_RES
734325,NCI_H226
791227,MDA_MB_435
224131,CCRF_CEM
759850,CAKI_1
759155,EKVX
764135,NCI_H226
762,K_562
94600,HCT_15
793726,SK_MEL_28
783916,SK_MEL_28
789969,OVCAR_8
778448,UO_31
777445,UO_31
633782,SR
603077,OVCAR_3
797771,SR
761068,SK_MEL_28
736099,NCI_H460
767189,SR
628503,HOP_92
760536,NCI_H226
88536,OVCAR_3
736101,OVCAR_8
767228,MDA_MB_435
747856,NCI_H522
787252,MDA_MB_435
26980,COLO205
755385,NCI_H522
736624,MDA_MB_231
789797,SK_MEL_5
740268,CAKI_1
777571,NCI_H226
782762,NCI_H522
767409,OVCAR_3
344007,SK_MEL_28
606497,MDA_MB_435
782164,OVCAR_3
782164,HS578T
610457,MDA_MB_231
12198,HCT_15
664404,HCT_15
758612,OVCAR_3
767276,MOLT_4
758186,SK_MEL_5
756657,UO_31
767263,NCI_H522
756643,MDA_MB_231
343499,HOP_92
87877,HOP_92
708298,HS578T
767196,CCRF_CEM
767327,CAKI_1
809693,K_562
787457,SF_539
764516,MDA_MB_435
299933,UO_31
777638,OVCAR_8
767387,MOLT_4
176323,COLO205
772885,RPMI_8226
788186,SF_539
264880,COLO205
38721,U251
754361,DU_145
755385,OVCAR_8
767247,CAKI_1
781627,NCI_H226
759195,COLO205
758186,COLO205
764517,CAKI_1
761194,SK_MEL_5
755926,NCI_ADR_RES
809693,NCI_H226
780108,MOLT_4
756641,UO_31
758247,NCI_H522
759677,MOLT_4
782121,U251
