Drug,Cell
296934,SK_MEL_2
363812,A498
94600,SK_MEL_5
736202,HCT_116
100880,UACC_257
756660,IGROV1
753686,NCI_ADR_RES
352122,HCT_116
725776,KM12
256439,SK_MEL_2
526598,MDA_MB_435
256439,SF_268
757036,MDA_MB_231
619232,HL_60
25154,MOLT_4
51143,K_562
19893,RPMI_8226
145668,MDA_N
681640,SNB_19
603077,NCI_H23
178248,KM12
682298,OVCAR_5
606172,SK_MEL_28
138783,OVCAR_5
276382,OVCAR_4
218321,MDA_MB_435
295500,HS578T
328410,NCI_H226
682298,SF_268
758251,MDA_N
366140,T47D
134727,OVCAR_3
755985,ACHN
759878,MDA_MB_435
681641,RPMI_8226
755985,K_562
757804,786_0
338947,SF_268
328410,T47D
256942,HCT_116
125066,SN12C
638066,SR
249910,MDA_MB_435
374551,PC_3
768593,LOXIMVI
756717,MDA_MB_231
351710,OVCAR_3
19893,HOP_92
354258,ACHN
603071,NCI_H226
610458,SF_295
762,MDA_MB_231
25154,NCI_ADR_RES
224131,RXF_393
344007,HCT_116
754365,SNB_19
25154,M14
349174,A549
301739,UO_31
134033,SW_620
623017,UACC_62
719276,HS578T
639186,SK_MEL_28
153353,HCT_116
295500,MDA_N
736493,NCI_H322M
736202,UACC_62
767125,SR
736493,K_562
758667,DU_145
14229,OVCAR_3
124463,IGROV1
755841,UACC_62
276382,NCI_H522
143095,EKVX
73754,SF_539
757087,HOP_62
134679,HS578T
352299,HCT_15
610459,K_562
95441,SF_295
94600,UACC_257
9706,SF_539
725776,PC_3
107124,LOXIMVI
132313,KM12
643833,TK_10
295501,MDA_MB_231
182986,SF_539
681644,HCT_15
740521,786_0
107392,MOLT_4
627505,T47D
629971,NCI_ADR_RES
308847,SK_OV_3
634724,HOP_62
365798,BT_549
755880,NCI_H460
337766,HCC_2998
756660,SNB_75
681639,TK_10
118994,NCI_H23
735037,HL_60
169780,NCI_H23
348948,LOXIMVI
302991,U251
755,KM12
606499,RXF_393
135758,OVCAR_5
758706,M14
73754,MDA_MB_231
266046,A549
24559,NCI_ADR_RES
127716,HCT_15
725776,NCI_H23
643833,SK_MEL_5
606499,SF_539
1390,HT29
365798,OVCAR_4
95382,IGROV1
606985,SF_268
26271,HCT_116
374551,UO_31
756660,MDA_MB_435
56410,UACC_62
287459,MALME_3M
368390,M14
127716,OVCAR_3
757087,SN12C
118218,HT29
757804,MCF7
79037,DU_145
77213,SF_295
301739,SK_MEL_2
757036,HOP_92
734294,K_562
51143,OVCAR_4
107392,NCI_H460
343499,HL_60
681646,SF_539
143020,HT29
754366,SK_MEL_2
627168,MDA_N
118218,RPMI_8226
134679,PC_3
124463,RXF_393
697887,HCT_15
623017,NCI_H460
697912,TK_10
271674,RXF_393
73754,MALME_3M
27640,OVCAR_3
639174,HOP_62
789797,NCI_ADR_RES
104800,HT29
740268,SK_MEL_28
740645,MDA_MB_435
107392,EKVX
246131,U251
77213,SW_620
249992,CCRF_CEM
281612,SF_539
266046,HCT_15
757804,SK_MEL_28
126771,MDA_MB_231
295500,RXF_393
710270,SR
26980,OVCAR_4
34462,HT29
218321,SNB_19
337766,HL_60
789797,KM12
271674,MDA_N
681644,SK_MEL_2
681645,T47D
127716,BT_549
276382,CCRF_CEM
279836,SNB_19
256927,RPMI_8226
681639,MALME_3M
249910,NCI_H23
1390,M14
281612,MDA_MB_231
34462,IGROV1
374028,SK_MEL_5
148958,HS578T
169780,SW_620
143095,RXF_393
772992,MDA_MB_435
755985,OVCAR_5
759614,SN12C
320846,DU_145
725776,SNB_19
755880,SK_MEL_28
606985,M14
752840,MDA_N
56410,HCT_15
755841,IGROV1
697912,K_562
755,HOP_92
736202,CCRF_CEM
697887,EKVX
754365,TK_10
706744,TK_10
135758,MDA_MB_435
351710,HS578T
765396,NCI_H522
702294,NCI_H322M
623017,A549
224131,U251
754771,KM12
683555,M14
760419,NCI_H226
681646,K_562
736201,RPMI_8226
349174,KM12
368390,HL_60
174121,OVCAR_5
735037,HCT_15
63878,SK_MEL_5
758667,SNB_75
724998,HCT_15
9706,MDA_MB_231
606499,OVCAR_3
303812,MDA_MB_435
681642,SK_MEL_2
224131,HL_60
637037,A498
789797,CAKI_1
343499,HT29
606497,NCI_H322M
100880,CCRF_CEM
610457,MOLT_4
104800,HCT_15
295500,MDA_MB_435
681642,OVCAR_8
303812,SW_620
754230,NCI_H322M
610456,PC_3
3053,IGROV1
728073,K_562
758230,TK_10
637651,MALME_3M
765396,KM12
95382,UACC_62
603074,DU_145
728073,HOP_92
681646,T47D
683558,SNB_19
369100,MDA_MB_435
639174,EKVX
95466,SF_268
627168,NCI_H322M
610458,MDA_N
710270,MOLT_4
71851,MDA_MB_231
71795,MDA_MB_435
759155,786_0
314622,786_0
295501,NCI_H322M
682298,SF_539
755880,NCI_H322M
760419,OVCAR_8
167780,SNB_19
606499,U251
328410,SNB_75
682298,MCF7
754365,NCI_ADR_RES
271674,SK_MEL_2
681633,LOXIMVI
755985,SK_MEL_2
606173,IGROV1
3088,HT29
268242,LOXIMVI
682298,786_0
352122,K_562
354646,MALME_3M
94600,MALME_3M
681642,HL_60
301739,OVCAR_5
118994,MDA_MB_231
409962,M14
71261,SF_268
758255,TK_10
755841,SNB_75
740268,MDA_N
772992,NCI_H460
634724,HCC_2998
681646,UACC_62
338947,NCI_H226
125066,OVCAR_4
281612,NCI_H522
353451,PC_3
338947,BT_549
758251,MCF7
709237,SK_MEL_2
369100,UACC_257
603071,MCF7
139105,RPMI_8226
176323,UACC_257
724998,SNB_19
1390,OVCAR_3
354646,MCF7
218321,T47D
681636,NCI_H460
725776,TK_10
89201,RPMI_8226
32065,MDA_MB_231
369395,HOP_62
606985,HOP_92
683557,HL_60
736202,786_0
154948,MDA_MB_435
264137,T47D
167780,786_0
740268,HOP_62
141549,MALME_3M
8806,OVCAR_3
758255,SF_295
757348,NCI_H522
256439,TK_10
126771,MALME_3M
3053,NCI_H23
736201,NCI_H322M
616348,COLO205
757098,UACC_62
755985,T47D
747856,BT_549
740,UACC_62
123127,CAKI_1
683555,SR
302991,SK_MEL_5
351710,BT_549
606869,HS578T
681637,NCI_H23
656889,SR
71261,SF_539
603074,MDA_N
633782,A498
719627,RXF_393
105014,MCF7
638066,HCT_15
719276,ACHN
320846,M14
1390,HOP_92
26271,KM12
3053,COLO205
702294,HCT_15
755841,A549
757804,A498
681646,NCI_H23
710270,DU_145
735037,SK_MEL_2
344007,SR
351710,HT29
364830,COLO205
759263,OVCAR_5
606869,SK_MEL_5
639186,K_562
736198,HCT_15
681645,DU_145
735037,MALME_3M
132483,SF_268
756660,COLO205
610456,DU_145
95678,NCI_H460
610457,OVCAR_4
616348,BT_549
681642,RXF_393
241240,LOXIMVI
757098,MDA_N
606869,U251
613327,U251
352299,RXF_393
109724,DU_145
95441,RPMI_8226
606497,NCI_H522
759263,OVCAR_8
627505,KM12
768112,A498
1895,CAKI_1
639186,SF_295
83142,PC_3
643833,SF_539
606173,M14
364830,HOP_92
34462,SF_539
314622,SW_620
637651,NCI_H322M
38721,UACC_257
174121,CCRF_CEM
134033,MALME_3M
364830,A498
364830,EKVX
163501,MCF7
681646,SNB_19
765775,SR
256439,UACC_62
25154,MDA_MB_435
24559,SW_620
734294,SN12C
681635,NCI_H522
308847,HOP_92
141540,DU_145
719276,SF_268
747856,MOLT_4
256942,UACC_62
269148,MDA_N
740,PC_3
606173,TK_10
56410,A549
348948,DU_145
107124,MOLT_4
759155,U251
759878,NCI_H23
51143,OVCAR_5
337766,SK_MEL_2
681640,DU_145
3053,SF_295
759857,UO_31
295499,SK_MEL_5
224131,NCI_H522
365798,EKVX
681639,ACHN
127716,MALME_3M
82151,NCI_ADR_RES
740268,786_0
118218,NCI_H322M
772992,SF_268
369100,COLO205
768593,SNB_19
71851,NCI_H522
365798,SF_539
19893,COLO205
740521,TK_10
32065,HCC_2998
351710,MCF7
77213,T47D
697887,SF_295
755880,OVCAR_5
56410,CAKI_1
681635,MDA_MB_435
757098,SF_539
338947,RXF_393
6396,NCI_H522
755,IGROV1
256942,MDA_N
14229,TK_10
105132,SNB_19
26980,HT29
374551,T47D
633782,SK_MEL_28
681640,HS578T
63878,A549
752,BT_549
616348,NCI_ADR_RES
8806,OVCAR_4
105014,UO_31
138783,CCRF_CEM
758230,NCI_H460
264137,ACHN
683556,HCT_15
606172,OVCAR_5
758706,SNB_75
326231,A498
19893,EKVX
755,EKVX
606497,SF_295
63984,ACHN
143095,HS578T
736201,HOP_92
758255,NCI_H226
760764,COLO205
246131,MOLT_4
374551,UACC_62
634724,SF_539
708298,COLO205
352299,TK_10
138783,A498
752840,CAKI_1
104800,SF_295
791785,SK_MEL_5
94600,MDA_MB_435
38721,U251
77213,CAKI_1
27640,SK_MEL_28
754771,HT29
765396,LOXIMVI
606869,MDA_MB_231
708298,HL_60
757348,MDA_MB_435
760764,EKVX
606986,U251
79037,HT29
783107,786_0
364830,HL_60
682298,BT_549
618939,HT29
784722,SNB_19
759614,OVCAR_5
169780,HCT_116
752,MALME_3M
176323,HCT_15
606985,BT_549
246131,HOP_62
606497,NCI_H226
124463,NCI_ADR_RES
603074,UO_31
736493,HS578T
698037,HL_60
363812,SNB_19
694501,PC_3
619232,HOP_92
759614,SW_620
143020,A498
740,BT_549
409962,HCT_15
73754,M14
154948,SF_539
683557,A549
85998,NCI_H460
791785,SK_OV_3
758706,SNB_19
134679,IGROV1
784722,BT_549
143020,LOXIMVI
95466,DU_145
765396,UO_31
63984,UACC_257
38721,DU_145
728073,OVCAR_3
308847,PC_3
26980,SK_OV_3
768593,OVCAR_8
683556,BT_549
352299,SK_MEL_28
683556,ACHN
85998,SK_MEL_28
768112,EKVX
374551,CAKI_1
760419,HL_60
374551,SK_OV_3
681641,EKVX
281612,SR
759155,NCI_H23
772992,786_0
123127,IGROV1
673596,BT_549
118218,IGROV1
759155,RPMI_8226
1390,OVCAR_5
344007,SK_MEL_2
736202,NCI_H460
758671,ACHN
767125,OVCAR_8
176323,RXF_393
105132,EKVX
100880,SNB_75
724998,NCI_H522
791785,MCF7
613327,SK_MEL_5
182986,HCT_116
148958,MCF7
627505,786_0
737518,SK_OV_3
172112,OVCAR_5
357704,U251
765775,A498
118994,HS578T
760764,NCI_H460
606170,NCI_H23
249910,OVCAR_3
673596,OVCAR_5
312887,IGROV1
767125,HCT_116
343499,MALME_3M
603076,SF_539
767125,MDA_MB_435
145668,NCI_H460
127716,ACHN
156303,K_562
681635,NCI_H23
735037,OVCAR_5
295501,NCI_H23
132483,NCI_H322M
14229,SNB_75
34462,A498
156303,SW_620
355644,UACC_62
683558,NCI_H226
249910,BT_549
338947,HOP_62
352299,NCI_ADR_RES
757804,SF_268
754366,LOXIMVI
295500,SF_295
681635,RPMI_8226
95678,HCT_15
683558,MDA_MB_435
363812,SK_OV_3
683555,HCT_15
71261,NCI_H322M
102627,M14
756660,PC_3
182986,BT_549
122819,ACHN
757098,HCT_15
268242,CCRF_CEM
610456,OVCAR_8
758706,NCI_H226
758671,MOLT_4
606869,SK_OV_3
765396,OVCAR_8
708298,PC_3
107124,HS578T
627168,HCT_15
681637,T47D
758423,NCI_H460
100880,MDA_MB_231
281612,SF_295
256439,RPMI_8226
633782,SF_539
683555,NCI_H460
266046,SW_620
768593,HT29
681643,LOXIMVI
27640,HCT_15
697912,BT_549
184692,SK_MEL_2
95441,PC_3
218321,RXF_393
755,A498
105014,UACC_62
682298,HOP_62
682298,OVCAR_8
63878,HT29
314622,MDA_MB_435
249992,MCF7
295499,SF_539
351710,IGROV1
754230,TK_10
767125,OVCAR_5
26980,SK_MEL_2
141549,SK_OV_3
603076,IGROV1
126771,786_0
1390,SN12C
281612,EKVX
124463,786_0
698037,DU_145
755985,U251
32065,NCI_ADR_RES
326231,UACC_257
755985,MOLT_4
681642,SNB_19
603077,OVCAR_4
682298,NCI_H522
249910,HS578T
218321,NCI_H322M
24559,SK_MEL_28
6396,NCI_H23
681645,SW_620
633782,TK_10
681635,SN12C
697912,PC_3
354258,MCF7
783107,OVCAR_8
683556,NCI_H460
105014,786_0
606170,HT29
94600,SK_MEL_2
752,M14
758423,SNB_19
755841,A498
303812,T47D
95466,NCI_H522
249910,TK_10
754230,PC_3
702294,HL_60
156303,A549
725776,HT29
276382,SN12C
754366,MDA_N
178248,EKVX
38721,T47D
683557,LOXIMVI
683557,T47D
111533,MOLT_4
681643,PC_3
343499,MDA_MB_435
153353,MALME_3M
639186,EKVX
610458,LOXIMVI
355644,HCC_2998
740521,SK_MEL_28
681636,MCF7
756660,SK_OV_3
301739,OVCAR_4
127716,LOXIMVI
768593,KM12
606170,LOXIMVI
755880,NCI_ADR_RES
169780,SF_539
606497,CCRF_CEM
111533,CCRF_CEM
757036,SK_MEL_5
736624,MOLT_4
606986,EKVX
765775,RXF_393
95466,SR
352122,UO_31
606498,NCI_H522
639186,T47D
736201,COLO205
357704,HCC_2998
182986,NCI_H460
606869,NCI_H226
374551,OVCAR_5
71795,ACHN
606172,SK_MEL_2
3053,SK_MEL_28
758251,NCI_H322M
758251,BT_549
163501,A549
352122,UACC_62
19893,NCI_H226
681643,SW_620
176323,UO_31
765775,SF_295
363812,A549
174121,OVCAR_8
34462,SK_MEL_2
357704,MDA_N
603077,CAKI_1
32065,KM12
673596,CAKI_1
83142,EKVX
681635,MOLT_4
698037,SK_OV_3
344007,NCI_H322M
789797,NCI_H226
683556,786_0
702294,OVCAR_5
681634,KM12
783107,SN12C
3088,MDA_MB_435
610457,HCT_15
759878,HOP_62
759195,RXF_393
249910,NCI_H226
279836,OVCAR_3
111533,SK_MEL_5
349174,786_0
606985,COLO205
163501,HCC_2998
344007,EKVX
164011,SF_295
623017,NCI_H226
709237,CCRF_CEM
343499,NCI_H322M
174121,HCC_2998
610458,SF_268
681645,SF_295
295500,HCT_15
758667,NCI_H23
63984,HCT_15
124463,SN12C
363812,OVCAR_5
759155,A498
287459,SF_295
3053,U251
755880,SF_295
719276,KM12
639186,OVCAR_3
627168,LOXIMVI
710270,HCC_2998
681633,NCI_H322M
526598,MCF7
71795,NCI_H522
789797,MALME_3M
366140,NCI_H322M
606985,NCI_H23
100880,T47D
526598,SF_295
754230,MDA_MB_231
71261,MALME_3M
135758,BT_549
354646,HCC_2998
753686,MDA_N
603077,SK_MEL_28
681636,HS578T
172112,BT_549
673596,SN12C
51143,OVCAR_3
759195,NCI_ADR_RES
6396,UACC_62
71851,HOP_62
82151,UACC_257
182986,786_0
791785,NCI_H322M
105132,MDA_MB_231
132483,PC_3
735037,A498
757804,OVCAR_3
633782,HT29
697912,MOLT_4
724998,RPMI_8226
141549,K_562
634724,COLO205
314622,SF_539
610456,OVCAR_3
698037,HCT_15
338947,CAKI_1
725776,HOP_92
141549,MDA_MB_231
355644,OVCAR_8
256439,PC_3
302991,ACHN
71261,COLO205
107392,SW_620
163501,LOXIMVI
364830,NCI_H23
134679,HCT_116
736624,ACHN
681641,HCC_2998
95441,MDA_MB_231
758706,UO_31
623017,OVCAR_4
172112,MDA_MB_231
740,RPMI_8226
755841,786_0
758671,M14
71261,SN12C
673596,KM12
708298,OVCAR_8
3053,EKVX
56410,NCI_H226
681646,UACC_257
314622,NCI_H322M
355644,MALME_3M
757348,SK_OV_3
1895,IGROV1
768112,SK_OV_3
783107,OVCAR_5
122819,SF_295
107392,SK_MEL_28
681643,K_562
374551,SN12C
122819,MCF7
163501,DU_145
164011,SR
276382,SF_268
338947,NCI_H23
772992,NCI_H322M
176323,SF_295
754365,SF_268
603074,OVCAR_3
279836,KM12
26980,SF_295
603077,PC_3
789797,SF_295
755384,CCRF_CEM
354646,K_562
71851,A498
681634,NCI_H322M
618939,MDA_N
681644,NCI_H522
681634,NCI_H460
681639,MCF7
143095,HOP_92
673596,K_562
681644,M14
618939,CAKI_1
107392,OVCAR_5
357704,LOXIMVI
610457,T47D
755,NCI_H522
606173,HCT_15
656889,MDA_MB_231
95382,BT_549
249992,HL_60
758255,786_0
256942,OVCAR_5
34462,SNB_75
603074,COLO205
610459,SK_MEL_28
697912,SW_620
85998,HOP_62
758671,MALME_3M
643833,RPMI_8226
148958,EKVX
752,SNB_19
369395,K_562
95678,SK_OV_3
747856,CCRF_CEM
683557,PC_3
218321,OVCAR_5
38721,PC_3
757036,HS578T
169780,UACC_62
756660,CAKI_1
369100,SR
349174,NCI_H226
169780,CCRF_CEM
256942,786_0
94600,A549
24559,SN12C
295500,NCI_H522
656889,COLO205
95678,DU_145
178248,K_562
740645,COLO205
637651,RXF_393
765396,SK_MEL_2
724998,OVCAR_3
681644,OVCAR_8
757098,COLO205
366140,OVCAR_4
728073,T47D
105132,SN12C
314622,NCI_H226
249992,SN12C
682298,OVCAR_3
9706,SK_MEL_28
783107,SF_295
267469,UO_31
32065,NCI_H322M
167780,K_562
783107,SF_539
267469,HT29
754365,BT_549
736624,MDA_MB_435
139105,SN12C
271674,HT29
308847,HS578T
354646,A549
759857,LOXIMVI
124463,BT_549
736202,MDA_N
681644,MCF7
754771,UACC_257
301739,RPMI_8226
132483,SF_539
154948,NCI_H226
71795,KM12
154948,A498
627505,MDA_MB_435
354646,786_0
637037,SK_MEL_5
365798,OVCAR_5
772992,OVCAR_3
351710,A498
218321,U251
303812,HT29
56410,SN12C
683556,SNB_75
765396,SNB_19
32065,T47D
606170,RPMI_8226
697912,SF_268
26980,SW_620
328410,RPMI_8226
681636,NCI_H322M
754230,MALME_3M
643833,COLO205
249992,HCT_15
343499,CAKI_1
755384,SR
95466,HCT_15
337766,786_0
683557,NCI_H23
629971,SK_MEL_2
111533,MALME_3M
754365,786_0
683555,MDA_MB_231
681634,T47D
141549,HOP_92
296934,SNB_19
758706,K_562
104800,TK_10
105014,SR
338947,SK_MEL_2
637651,NCI_H226
338947,NCI_H522
623017,NCI_ADR_RES
681639,T47D
95678,ACHN
736202,M14
629971,BT_549
8806,IGROV1
736201,MOLT_4
759878,MDA_N
352299,LOXIMVI
755985,SNB_19
719627,TK_10
681632,CCRF_CEM
366140,M14
138783,PC_3
328410,HCT_15
369100,RPMI_8226
643833,ACHN
758612,OVCAR_4
351710,ACHN
302991,HCT_15
271674,U251
765396,MDA_N
349174,A498
758230,SF_295
104800,786_0
154948,HT29
281612,HL_60
724998,UACC_257
71795,HCC_2998
134033,SK_MEL_2
740,U251
352299,SK_MEL_2
124463,SW_620
734294,OVCAR_3
758230,T47D
681637,UO_31
169780,UO_31
118994,HL_60
629971,IGROV1
409962,NCI_H460
132483,T47D
747856,KM12
6396,HCT_116
643833,SW_620
256927,M14
760419,HOP_62
753686,NCI_H23
132313,UO_31
606173,SR
755985,IGROV1
760419,MALME_3M
314622,HOP_92
122819,DU_145
184692,SNB_75
734294,U251
82151,HS578T
287459,SF_268
681639,HCC_2998
329680,SK_OV_3
656889,RXF_393
756717,OVCAR_3
603074,A549
772992,TK_10
312887,MALME_3M
789797,COLO205
355644,TK_10
172112,KM12
182986,A549
105014,SK_MEL_5
102627,HCT_116
351710,NCI_H522
758612,A498
369100,U251
357704,MOLT_4
606985,CCRF_CEM
768112,T47D
85998,HCC_2998
163501,SK_MEL_5
279836,IGROV1
314622,MALME_3M
256927,MOLT_4
312887,HS578T
344007,RPMI_8226
295501,SNB_19
26271,K_562
606172,786_0
246131,M14
681639,OVCAR_5
63878,HCT_116
109724,OVCAR_4
639174,KM12
14229,MOLT_4
266046,786_0
141549,MCF7
256927,RXF_393
619232,OVCAR_8
167780,SK_MEL_28
681635,T47D
706744,ACHN
134727,DU_145
681637,BT_549
3088,HCT_116
755985,UACC_257
312887,BT_549
623017,MCF7
266046,OVCAR_8
295500,DU_145
772992,MDA_N
45388,SW_620
681646,SK_OV_3
610459,U251
9706,A498
755841,UO_31
736198,SK_OV_3
609699,KM12
740521,OVCAR_3
627505,LOXIMVI
610459,A549
312887,PC_3
606498,UACC_62
681636,HOP_62
105132,U251
38721,MOLT_4
603077,CCRF_CEM
94600,ACHN
752840,SNB_19
681640,NCI_H460
369100,HT29
51143,UACC_257
25154,SK_OV_3
736624,SF_539
768112,HCT_116
740268,A498
740521,SF_295
138783,SK_OV_3
759263,NCI_ADR_RES
613327,A498
134679,MOLT_4
681644,MDA_MB_435
683556,KM12
27640,T47D
145668,SK_OV_3
768112,LOXIMVI
79037,TK_10
182986,MDA_N
610459,MCF7
702294,MCF7
71795,LOXIMVI
639174,HCT_15
95441,UO_31
256439,CCRF_CEM
681632,OVCAR_8
326231,SK_MEL_28
698037,UO_31
606985,T47D
38721,A549
241240,COLO205
609699,SK_MEL_5
747856,U251
627505,ACHN
736198,HT29
681646,RPMI_8226
27640,SR
89201,U251
759857,HT29
77213,KM12
320846,MDA_MB_231
740268,SK_MEL_2
105014,CCRF_CEM
118218,BT_549
279836,MDA_MB_231
182986,LOXIMVI
374551,SNB_75
89201,HCT_15
163501,K_562
681644,NCI_H322M
109724,NCI_H23
295501,NCI_ADR_RES
365798,MALME_3M
758671,NCI_H322M
365798,NCI_H23
616348,A498
681633,SN12C
71261,RPMI_8226
167780,HS578T
606985,SNB_75
123127,MCF7
758423,NCI_ADR_RES
312887,HCC_2998
45388,TK_10
728073,HOP_62
368390,ACHN
246131,UO_31
153353,NCI_H322M
266046,CAKI_1
753686,MOLT_4
740,NCI_H522
337766,MDA_N
683558,SF_295
681636,BT_549
606986,786_0
638066,NCI_H460
326231,PC_3
153353,UACC_62
759195,U251
139105,EKVX
706744,COLO205
295500,SW_620
683557,SNB_75
326231,HCT_116
623017,UACC_257
145668,SK_MEL_5
9706,SK_OV_3
71261,HCT_15
14229,HOP_62
610457,NCI_H322M
256927,HOP_92
724998,HCC_2998
8806,SF_539
758230,SN12C
45388,RXF_393
603074,HL_60
355644,ACHN
126771,HL_60
1390,LOXIMVI
610459,SF_268
368390,NCI_H460
363812,HS578T
126771,EKVX
613327,OVCAR_4
249992,BT_549
169780,HCC_2998
747856,SK_MEL_5
122819,SR
697887,U251
218321,RPMI_8226
710270,SK_MEL_28
735037,OVCAR_4
603074,IGROV1
132313,UACC_62
755,MCF7
148958,NCI_H23
6396,HOP_92
89201,DU_145
613327,RPMI_8226
768112,MDA_MB_231
755384,DU_145
308847,UACC_257
26271,786_0
38721,LOXIMVI
673596,A498
760764,PC_3
107124,MDA_N
673596,HCC_2998
95678,NCI_H23
154948,RPMI_8226
409962,SR
681646,DU_145
603074,SNB_75
610459,SNB_75
38721,NCI_ADR_RES
107124,UACC_62
681639,SNB_75
3088,NCI_H522
759614,CAKI_1
758671,RXF_393
82151,EKVX
737518,SF_539
758255,CAKI_1
757036,IGROV1
14229,CAKI_1
606499,CCRF_CEM
759614,OVCAR_3
735037,CCRF_CEM
343499,HS578T
355644,KM12
25154,SN12C
118218,HCT_15
109724,MALME_3M
740268,PC_3
6396,SK_OV_3
638066,NCI_H23
354646,HOP_62
681633,RXF_393
784722,M14
369395,HCT_15
249910,NCI_ADR_RES
606497,A498
526598,A549
224131,MALME_3M
174121,IGROV1
728073,A549
619232,NCI_H23
702294,HCT_116
756660,OVCAR_4
639174,SF_295
34462,DU_145
353451,SR
606172,HCT_116
616348,SF_295
681645,MCF7
366140,MDA_N
681632,NCI_H460
134727,CAKI_1
351710,SN12C
6396,K_562
224131,NCI_H460
302991,CCRF_CEM
784722,SNB_75
224131,KM12
218321,CCRF_CEM
637651,K_562
95466,NCI_H322M
697912,NCI_ADR_RES
757036,MCF7
694501,CAKI_1
82151,NCI_H460
643833,MALME_3M
758706,IGROV1
349174,UO_31
765775,MDA_N
348948,IGROV1
82151,MDA_MB_435
759857,CCRF_CEM
338947,IGROV1
740268,OVCAR_3
320846,NCI_H460
125066,HCT_116
736201,UO_31
363812,HCC_2998
760764,UACC_257
758667,K_562
308847,NCI_H23
736493,SK_MEL_28
365798,MOLT_4
702294,KM12
6396,ACHN
603077,MCF7
167780,OVCAR_3
526598,SNB_19
328410,DU_145
681637,M14
758251,HOP_62
164011,SN12C
122819,IGROV1
759878,RXF_393
758230,NCI_ADR_RES
178248,MDA_MB_435
241240,M14
610459,SW_620
89201,MDA_N
174121,KM12
109724,NCI_H460
104800,CAKI_1
312887,OVCAR_5
757348,KM12
132313,HS578T
681638,ACHN
148958,NCI_H522
123127,HL_60
752,CAKI_1
83142,SF_295
249992,MALME_3M
9706,U251
224131,SF_295
708298,NCI_H23
182986,U251
758230,MALME_3M
154948,UACC_257
82151,SR
352299,786_0
224131,MCF7
8806,NCI_H23
302991,NCI_H322M
145668,NCI_ADR_RES
95441,NCI_ADR_RES
681633,786_0
638066,SNB_75
683557,NCI_H460
740268,BT_549
368390,MCF7
758612,MALME_3M
758612,OVCAR_3
77213,M14
619232,U251
351710,T47D
702294,RPMI_8226
172112,HOP_62
606497,MDA_MB_435
164011,OVCAR_5
302991,SR
613327,HCT_15
606499,HOP_92
736202,A498
354646,UACC_62
302991,HCT_116
637651,A498
134033,NCI_H23
673596,SNB_19
89201,SNB_19
683555,MCF7
736201,CCRF_CEM
772992,HS578T
758612,SNB_75
757348,MCF7
681638,SF_539
756660,786_0
643833,786_0
295501,HS578T
757087,MDA_N
767125,CCRF_CEM
56410,SF_295
38721,SK_MEL_28
757804,UACC_257
326231,COLO205
369100,MDA_N
83142,SK_MEL_2
118218,HCC_2998
698037,SK_MEL_5
295500,NCI_H226
354258,CCRF_CEM
697887,NCI_H522
759878,UACC_257
681643,MALME_3M
765396,NCI_H460
765775,NCI_H23
71851,SK_MEL_5
134727,MCF7
329680,SN12C
683558,OVCAR_8
758612,CAKI_1
759155,IGROV1
369395,IGROV1
629971,NCI_H23
409962,HS578T
610457,SF_539
126771,MDA_N
683556,HL_60
94600,RXF_393
603074,HCT_116
627505,NCI_ADR_RES
759263,SK_OV_3
77213,HCC_2998
765396,SF_295
637037,SW_620
71851,NCI_H322M
747856,HOP_62
740268,U251
767125,HCT_15
301739,K_562
760419,DU_145
740521,SK_MEL_5
759614,SK_MEL_28
767125,SK_OV_3
639174,CAKI_1
374028,MALME_3M
736624,MDA_MB_231
167780,MDA_MB_435
606499,HS578T
138783,HS578T
606497,HOP_92
710270,BT_549
134727,BT_549
303812,SF_539
755384,PC_3
141549,NCI_H23
169780,SK_MEL_28
637651,HL_60
141540,KM12
45388,OVCAR_4
351710,OVCAR_4
26980,SF_268
24559,NCI_H522
681634,SF_268
85998,PC_3
26271,SF_295
709237,SF_268
740645,NCI_ADR_RES
105014,TK_10
767125,T47D
366140,HCT_15
694501,CCRF_CEM
681635,UACC_257
736624,NCI_H226
756717,IGROV1
683557,CCRF_CEM
682298,SNB_19
754365,CAKI_1
295500,K_562
269148,A498
736198,NCI_H322M
105132,MOLT_4
6396,HL_60
125066,HL_60
132313,T47D
762,UACC_62
756660,NCI_H322M
681639,NCI_H460
126771,NCI_H226
754365,NCI_H226
759155,HCT_15
681640,NCI_H226
163501,NCI_H522
762,SNB_75
287459,HT29
122819,BT_549
762,COLO205
34462,UACC_257
736624,SK_OV_3
351710,OVCAR_5
365798,DU_145
3053,DU_145
34462,SF_268
111533,A498
623017,SF_295
355644,RXF_393
736202,SF_539
706744,SF_295
276382,MDA_MB_231
266046,CCRF_CEM
368390,NCI_H322M
639174,HL_60
71851,UACC_62
681640,SK_OV_3
167780,M14
721517,SF_539
26980,SK_MEL_5
95382,SF_539
178248,MCF7
143020,SK_MEL_2
100880,SK_MEL_2
8806,BT_549
606497,OVCAR_5
256927,KM12
368390,UACC_62
709237,RPMI_8226
218321,HT29
728073,OVCAR_8
276382,A498
694501,SF_295
683555,T47D
603071,MDA_MB_435
89201,COLO205
83142,A498
740268,SR
606498,OVCAR_5
737518,SNB_75
365798,A549
681641,NCI_H460
606869,SNB_19
719276,IGROV1
269148,PC_3
610459,HT29
606985,ACHN
182986,HCT_15
63984,UO_31
328410,PC_3
364830,SN12C
