NSC,drug,gene,num
787960,UMI-77,TEK,0
787960,UMI-77,PLA2G2A,0
787960,UMI-77,S100A9,0
787962,KU-55933,CD1E,0
787962,KU-55933,HPGDS,0
787962,KU-55933,TNC,0
787962,KU-55933,SFRP4,0
787962,KU-55933,MIR330,0
788121,AZD-3759,ITGAL,0
788121,AZD-3759,CSF1R,0
788121,AZD-3759,PDGFD,0
788121,AZD-3759,MAPK8,0
788121,AZD-3759,COL6A3,0
788186,Bafetinib,GPNMB,0
788186,Bafetinib,LINC00942,0
788186,Bafetinib,COL6A3,0
788186,Bafetinib,RXRG,0
788186,Bafetinib,CBLC,0
788203,sitravatinib,KRTCAP3,0
788203,sitravatinib,MIR6807,0
788203,sitravatinib,MIR6728,0
788203,sitravatinib,IGLL1,0
788203,sitravatinib,AIF1,0
788365,PF-06747775,ACTB,0
788365,PF-06747775,RXRB,0
788365,PF-06747775,MAP7D1,0
788365,PF-06747775,SMARCD3,0
788365,PF-06747775,REC8,0
788794,A-911,SNORD83B,0
788794,A-911,TLR7,0
788794,A-911,MTNR1B,0
788794,A-911,HBG1,0
788794,A-911,LINC01287,0
789043,ARV-825,ZAP70,0
789043,ARV-825,CD3E,0
789043,ARV-825,GPNMB,0
789043,ARV-825,MIR6807,0
789043,ARV-825,PLP1,0
789722,Litronesib,LINC01287,0
789722,Litronesib,IGLL5,0
789722,Litronesib,PVALB,0
789722,Litronesib,PCP4,0
789722,Litronesib,TYROBP,0
789797,SW-044248,HCK,0
789797,SW-044248,NCAM1,0
789797,SW-044248,HGF,0
789797,SW-044248,PLA2G2A,0
789797,SW-044248,HBG2,0
789925,ABL-001,MIR126,0
789925,ABL-001,JCHAIN,0
789925,ABL-001,HCK,0
789925,ABL-001,MIR1296,0
789925,ABL-001,RNASE2,0
789968,LY-3023414,PVALB,0
789968,LY-3023414,ITGB7,0
789968,LY-3023414,TYR,0
789968,LY-3023414,TYROBP,0
789968,LY-3023414,IGLL5,0
789969,SB-202190,MND1,0
789969,SB-202190,MAPK8,0
789969,SB-202190,REC8,0
789969,SB-202190,TMSB15A,0
789969,SB-202190,CHI3L2,0
790865,EPZ-020411,PLP1,0
790865,EPZ-020411,DAAM2,0
790865,EPZ-020411,MLANA,0
790865,EPZ-020411,SLC24A5,0
790865,EPZ-020411,TNC,0
791059,MGCD-265,TENM2,0
791059,MGCD-265,NR4A3,0
791059,MGCD-265,SPOCK1,0
791059,MGCD-265,FGF2,0
791059,MGCD-265,FSTL3,0
791163,RG-7602,MIR1254-1,0
791163,RG-7602,MIR641,0
791163,RG-7602,KIT,0
791163,RG-7602,JCHAIN,0
791163,RG-7602,MIR126,0
791164,Acalabrutinib,LINC01287,0
791164,Acalabrutinib,FAM178B,0
791164,Acalabrutinib,HTR1A,0
791164,Acalabrutinib,HBG2,0
791164,Acalabrutinib,IGLL5,0
791226,SAR-245409,LINC01444,0
791226,SAR-245409,MIR647,0
791226,SAR-245409,MIR3198-1,0
791226,SAR-245409,TYROBP,0
791226,SAR-245409,MIR658,0
791227,XL-147,HCK,0
791227,XL-147,JCHAIN,0
791227,XL-147,ITGB7,0
791227,XL-147,FAM178B,0
791227,XL-147,HBG2,0
791328,ARQ-092,CAPN3,0
791328,ARQ-092,MIR330,0
791328,ARQ-092,SOX10,0
791328,ARQ-092,TYR,0
791328,ARQ-092,MLANA,0
791496,APR-246,MAPK8,0
791496,APR-246,CDK7,0
791496,APR-246,CWC15,0
791496,APR-246,FDX1,0
791496,APR-246,LINC01578,0
791785,Sapacitabine,PRSS1,0
791785,Sapacitabine,HBG2,0
791785,Sapacitabine,HCK,0
791785,Sapacitabine,HBA1,0
791785,Sapacitabine,MTNR1B,0
791966,CFI-400945,FAM178B,0
791966,CFI-400945,LINC01287,0
791966,CFI-400945,ITGB7,0
791966,CFI-400945,MTNR1B,0
791966,CFI-400945,TLR7,0
791967,TAK-659 (isomer 1),STMN4,0
791967,TAK-659 (isomer 1),TLR7,0
791967,TAK-659 (isomer 1),HCK,0
791967,TAK-659 (isomer 1),MTNR1B,0
791967,TAK-659 (isomer 1),HBG2,0
791968,TAK-659 (isomer 1),LINC01287,0
791968,TAK-659 (isomer 1),MIR658,0
791968,TAK-659 (isomer 1),IGLL5,0
791968,TAK-659 (isomer 1),PVALB,0
791968,TAK-659 (isomer 1),NR1I2,0
792847,INCB-047775,HPGDS,0
792847,INCB-047775,CD1E,0
792847,INCB-047775,MIR3198-1,0
792847,INCB-047775,MPO,0
792847,INCB-047775,MIR2278,0
792848,olmutinib,TLR7,0
792848,olmutinib,HBA1,0
792848,olmutinib,STMN4,0
792848,olmutinib,PRSS1,0
792848,olmutinib,PVALB,0
792956,AZD-0156,TLR7,0
792956,AZD-0156,LINC01287,0
792956,AZD-0156,HCK,0
792956,AZD-0156,STMN4,0
792956,AZD-0156,SNORD83B,0
792970,KPT-9274,JCHAIN,0
792970,KPT-9274,HBG1,0
792970,KPT-9274,NR1I2,0
792970,KPT-9274,LINC01287,0
792970,KPT-9274,MTNR1B,0
792971,CC-223,TLR8,0
792971,CC-223,MTNR1B,0
792971,CC-223,HCK,0
792971,CC-223,CYP26C1,0
792971,CC-223,HBA2,0
792987,GDC-0084,SNORD88B,0
792987,GDC-0084,LINC01444,0
792987,GDC-0084,TYROBP,0
792987,GDC-0084,HBG1,0
792987,GDC-0084,PVALB,0
792996,ARQ-087,RAB25,0
792996,ARQ-087,SMIM24,0
792996,ARQ-087,BIK,0
792996,ARQ-087,IKZF1,0
792996,ARQ-087,ZAP70,0
793103,ABBV-075,LINC01287,0
793103,ABBV-075,HPGDS,0
793103,ABBV-075,MIR658,0
793103,ABBV-075,MIR641,0
793103,ABBV-075,MIR1254-1,0
793150,ensartinib,CYP26A1,0
793150,ensartinib,HPGDS,0
793150,ensartinib,MIR5699,0
793150,ensartinib,ACTG2,0
793150,ensartinib,SNORD32A,0
793151,CC-115,SASH3,0
793151,CC-115,MIR142,0
793151,CC-115,SLC24A5,0
793151,CC-115,ITGA7,0
793151,CC-115,C10orf90,0
793323,BGB-283,MIR1296,0
793323,BGB-283,MIR647,0
793323,BGB-283,HBG1,0
793323,BGB-283,DSCAM-AS1,0
793323,BGB-283,MIR641,0
793324,BAY-1125976,LINC01287,0
793324,BAY-1125976,MIR5699,0
793324,BAY-1125976,JCHAIN,0
793324,BAY-1125976,PCP4,0
793324,BAY-1125976,MTNR1B,0
793677,ASP-5878,FAM178B,0
793677,ASP-5878,NR1I2,0
793677,ASP-5878,LINC01287,0
793677,ASP-5878,MIR1254-1,0
793677,ASP-5878,MTNR1B,0
793726,CCT-245737,PHGR1,0
793726,CCT-245737,GPA33,0
793726,CCT-245737,POSTN,0
793726,CCT-245737,MTNR1B,0
793726,CCT-245737,HBG1,0
794109,LGH-447,LGALS4,0
794109,LGH-447,CA9,0
794109,LGH-447,CYP11B1,0
794109,LGH-447,HCK,0
794109,LGH-447,PRAP1,0
794442,PQR-620,HGF,0
794442,PQR-620,C4BPB,0
794442,PQR-620,STMN4,0
794442,PQR-620,NPPB,0
794442,PQR-620,MIR622,0
794589,NTRC-0066-0,TNC,0
794589,NTRC-0066-0,NCS1,0
794589,NTRC-0066-0,C1R,0
794589,NTRC-0066-0,LOX,0
794589,NTRC-0066-0,GPR137B,0
794590,BAY-1082439,HBG1,0
794590,BAY-1082439,LINC01287,0
794590,BAY-1082439,NR1I2,0
794590,BAY-1082439,JCHAIN,0
794590,BAY-1082439,TLR7,0
795142,M2698,ITGB7,0
795142,M2698,HBA1,0
795142,M2698,CD8B,0
795142,M2698,PRSS1,0
795142,M2698,CTSG,0
797771,ulixertinib,SNORD83B,0
797771,ulixertinib,ITGB7,0
797771,ulixertinib,JCHAIN,0
797771,ulixertinib,MIR658,0
797771,ulixertinib,SNORD88B,0
797932,PLX-8394,MAP7D1,0
797932,PLX-8394,FZD2,0
797932,PLX-8394,PLP1,0
797932,PLX-8394,FSTL3,0
797932,PLX-8394,COL6A3,0
797937,Sulfatinib,CD8B,0
797937,Sulfatinib,TLR7,0
797937,Sulfatinib,HBA2,0
797937,Sulfatinib,HTR1A,0
797937,Sulfatinib,BTK,0
797938,AZD-5153,MIR1254-1,0
797938,AZD-5153,HBG1,0
797938,AZD-5153,LINC01287,0
797938,AZD-5153,FAM178B,0
797938,AZD-5153,LGALS4,0
798200,TP-0903,JCHAIN,0
798200,TP-0903,PVALB,0
798200,TP-0903,IGLL5,0
798200,TP-0903,BTK,1
798200,TP-0903,LINC01287,0
798303,BPTES,SASH3,0
798303,BPTES,SNORD104,0
798303,BPTES,CD1E,0
798303,BPTES,MIR7110,0
798303,BPTES,MIR142,0
798517,SAR-20347,LINC01287,0
798517,SAR-20347,HBA2,0
798517,SAR-20347,MTNR1B,0
798517,SAR-20347,NR1I2,0
798517,SAR-20347,JCHAIN,0
799318,zanubrutinib,MIR142,0
799318,zanubrutinib,CD3D,0
799318,zanubrutinib,C10orf90,0
799318,zanubrutinib,CTSK,0
799318,zanubrutinib,SH2D1A,0
799337,AT-13148,MAPK8,0
799337,AT-13148,LINC01578,0
799337,AT-13148,FDX1,0
799337,AT-13148,REC8,0
799337,AT-13148,HHIP-AS1,0
799348,AZD-5438,HPGDS,0
799348,AZD-5438,FGR,0
799348,AZD-5438,HCK,0
799348,AZD-5438,BTK,0
799348,AZD-5438,PTGIS,0
799349,AZD-6482,PDGFRB,0
799349,AZD-6482,SNAR-C4,0
799349,AZD-6482,WFDC1,0
799349,AZD-6482,PPAPDC1A,0
799349,AZD-6482,NID1,0
800081,CUDC-101,IGLL5,0
800081,CUDC-101,MIR7110,0
800081,CUDC-101,SNORD32A,0
800081,CUDC-101,LINC01287,0
800081,CUDC-101,MIR5699,0
800085,Dactolisib,TYR,1
800085,Dactolisib,CD1E,0
800085,Dactolisib,TYROBP,0
800085,Dactolisib,SLC45A2,0
800085,Dactolisib,MPO,0
800522,TPX-0005,MIR1254-1,0
800522,TPX-0005,MIR658,0
800522,TPX-0005,PVALB,0
800522,TPX-0005,LINC00520,0
800522,TPX-0005,HPGDS,0
800525,BAY-1895344,NR4A3,0
800525,BAY-1895344,SSX2B,0
800525,BAY-1895344,JCHAIN,0
800525,BAY-1895344,GJB1,0
800525,BAY-1895344,DCT,0
800773,IMD-0354,AIF1,0
800773,IMD-0354,MAPK8,0
800773,IMD-0354,WAS,0
800773,IMD-0354,SNORD104,0
800773,IMD-0354,RNASE2,0
800812,Osimertinib,MAPK8,0
800812,Osimertinib,KRTCAP3,0
800812,Osimertinib,C1orf228,0
800812,Osimertinib,RRAD,0
800812,Osimertinib,SMIM24,0
800841,Pelitinib,CD3E,0
800841,Pelitinib,SH2D1A,0
800841,Pelitinib,RXRG,0
800841,Pelitinib,RAB25,0
800841,Pelitinib,REC8,0
800851,PHA-793887,MTNR1B,0
800851,PHA-793887,HBA1,0
800851,PHA-793887,HBG1,0
800851,PHA-793887,NTRK1,0
800851,PHA-793887,NR1I2,0
800858,R-406,MTNR1B,0
800858,R-406,LINC01287,0
800858,R-406,IGLL5,0
800858,R-406,MIR622,0
800858,R-406,FAM178B,0
800888,CFI-402257,LINC01287,0
800888,CFI-402257,TLR7,0
800888,CFI-402257,CYP17A1,0
800888,CFI-402257,IGLL5,0
800888,CFI-402257,JCHAIN,0
800955,Tozasertib,CYP17A1,0
800955,Tozasertib,HBG1,0
800955,Tozasertib,LINC00520,0
800955,Tozasertib,ITGB7,0
800955,Tozasertib,KIT,1
801011,Canertinib,EGF,18
801011,Canertinib,LCN1,0
801011,Canertinib,OBP2A,0
801011,Canertinib,CYP11B1,0
801011,Canertinib,CYP17A1,0
801012,GSK-1059615,HEG1,0
801012,GSK-1059615,COL7A1,0
801012,GSK-1059615,NGFR,0
801012,GSK-1059615,MEG3,0
801012,GSK-1059615,SNAR-C4,0
801089,PRN-1371,C10orf90,0
801089,PRN-1371,LINC00520,0
801089,PRN-1371,GFAP,0
801089,PRN-1371,GJB1,0
801089,PRN-1371,ABCB5,0
801661,TAK-931,DAAM2,0
801661,TAK-931,MIR589,0
801661,TAK-931,MIA,0
801661,TAK-931,MIR6728,0
801661,TAK-931,FLT1,0
802100,ON-123300,HBG1,0
802100,ON-123300,MTNR1B,0
802100,ON-123300,SPON1,0
802100,ON-123300,FAM178B,0
802100,ON-123300,SNORD32A,0
802820,FT-1518,IGLL5,0
802820,FT-1518,LINC01287,0
802820,FT-1518,JCHAIN,0
802820,FT-1518,OBP2A,0
802820,FT-1518,PCP4,0
802821,PQR-530,NEFH,0
802821,PQR-530,ABCB1,0
802821,PQR-530,ORM1,0
802821,PQR-530,C1QL1,0
802821,PQR-530,DIRAS3,0
803248,MTX-211,CD8B,0
803248,MTX-211,SOX10,0
803248,MTX-211,PLA2G2A,0
803248,MTX-211,LCN1,0
803248,MTX-211,IL1B,0
803409,BAY-1816032,IGLL5,0
803409,BAY-1816032,LINC01287,0
803409,BAY-1816032,JCHAIN,0
803409,BAY-1816032,TLR7,0
803409,BAY-1816032,FAM178B,0
803410,LY-3214996,LINC01287,0
803410,LY-3214996,FAM178B,0
803410,LY-3214996,TLR7,0
803410,LY-3214996,SNORD83B,0
803410,LY-3214996,PPP1R1B,0
803789,AZD-1390,PLP1,0
803789,AZD-1390,CCDC80,0
803789,AZD-1390,MIA,0
803789,AZD-1390,MLANA,0
803789,AZD-1390,MIR6807,0
804518,BAY-1163877,MLANA,0
804518,BAY-1163877,C10orf90,0
804518,BAY-1163877,ACTG2,0
804518,BAY-1163877,MIR589,0
804518,BAY-1163877,JCHAIN,0
804521,S-222611,SMARCD3,0
804521,S-222611,CTSK,0
804521,S-222611,FSTL3,0
804521,S-222611,GABARAPL1,0
804521,S-222611,NCS1,0
804861,ASTX-660,PTHLH,0
804861,ASTX-660,CD8B,0
804861,ASTX-660,HBG1,0
804861,ASTX-660,LGALS4,0
804861,ASTX-660,COL6A3,0
804962,FGF-401,SH2D1A,0
804962,FGF-401,LGALS4,0
804962,FGF-401,MIR6728,0
804962,FGF-401,MIR641,0
804962,FGF-401,MIR126,0
805500,SEL-120,FGR,0
805500,SEL-120,SOX10,0
805500,SEL-120,MIR3198-1,0
805500,SEL-120,MIR1254-1,0
805500,SEL-120,LOXL3,0
805746,CC-671,SNORD83B,0
805746,CC-671,HBG1,0
805746,CC-671,JCHAIN,0
805746,CC-671,LINC01287,0
805746,CC-671,SNORD32A,0
806387,CYC-065,TLR7,0
806387,CYC-065,FAM178B,0
806387,CYC-065,HBG1,0
806387,CYC-065,HBG2,0
806387,CYC-065,LINC01287,0
806388,E-7090,TLR7,0
806388,E-7090,LINC01287,0
806388,E-7090,TLR8,0
806388,E-7090,PRSS1,0
806388,E-7090,FAM178B,0
807047,LXH-254,HPGDS,0
807047,LXH-254,MPO,0
807047,LXH-254,PRSS1,0
807047,LXH-254,MIR663A,0
807047,LXH-254,HBG1,0
808507,PF-6459988,PVALB,0
808507,PF-6459988,DCT,0
808507,PF-6459988,MIA,0
808507,PF-6459988,JCHAIN,0
808507,PF-6459988,MIR1254-1,0
808790,AZD-0364,JCHAIN,0
808790,AZD-0364,PVALB,0
808790,AZD-0364,IGLL5,0
808790,AZD-0364,SNORD83B,0
808790,AZD-0364,MIR647,0
808792,CC-90003,STMN4,0
808792,CC-90003,HBG1,0
808792,CC-90003,MTNR1B,0
808792,CC-90003,BTK,0
808792,CC-90003,IGLL5,0
809693,Copanlisib,MIR647,0
809693,Copanlisib,MIR622,0
809693,Copanlisib,IGLL5,0
809693,Copanlisib,PLP1,0
809693,Copanlisib,MIR142,0
810341,PF-6459988,TLR7,0
810341,PF-6459988,HBG1,0
810341,PF-6459988,PRAP1,0
810341,PF-6459988,HBG2,0
810341,PF-6459988,HCK,0
810717,CG-806,LINC01287,0
810717,CG-806,IGLL5,0
810717,CG-806,STMN4,0
810717,CG-806,HBA1,0
810717,CG-806,TLR7,0
811429,BLU-667,MIR142,0
811429,BLU-667,TYROBP,0
811429,BLU-667,PVALB,0
811429,BLU-667,PMEL,0
811429,BLU-667,MIR6728,0
812926,TAS-6417,MIR1296,0
812926,TAS-6417,IKZF1,0
812926,TAS-6417,MIR641,0
812926,TAS-6417,RXRG,0
812926,TAS-6417,SNORD83B,0
812927,PF-06873600,UGT3A1,0
812927,PF-06873600,TLR8,0
812927,PF-06873600,CYP26C1,0
812927,PF-06873600,ITGB7,0
812927,PF-06873600,HBG2,0
813488,futibutinib,LINC01287,0
813488,futibutinib,KIT,0
813488,futibutinib,HBG1,0
813488,futibutinib,IGLL5,0
813488,futibutinib,ITGB7,0
820919,NVP-BHG712,IGLL5,0
820919,NVP-BHG712,LINC01287,0
820919,NVP-BHG712,HTR1A,0
820919,NVP-BHG712,TLR7,0
820919,NVP-BHG712,SNORD83B,0
