,Afatinib,Alectinib,Alisertib,Amuvatinib,Apitolisib,Avagacestat,Axitinib,Belinostat,Bortezomib,Bosutinib,Cabozantinib,Capivasertib,Crizotinib,Cyclopamine,Dabrafenib,Dactolisib,Daporinad,Dasatinib,Docetaxel,Elesclomol,Entinostat,Enzastaurin,Epothilone B,Fedratinib,Foretinib,Fulvestrant,Gefitinib,Idelalisib,Imatinib,Lapatinib,Lestaurtinib,Linsitinib,Luminespib,MK-2206,Masitinib,Methotrexate,Midostaurin,Motesanib,Navitoclax,Nilotinib,Olaparib,Omipalisib,PI-103,Paclitaxel,Palbociclib,Panobinostat,Pazopanib,Pelitinib,Pemetrexed,Phenformin,Pictilisib,Pilaralisib,Piperlongumine,Ponatinib,Pyrimethamine,Quizartinib,Refametinib,Saracatinib,Seliciclib,Selumetinib,Sunitinib,Talazoparib,Tanespimycin,Tipifarnib,Tivozanib,Tozasertib,Trametinib,Tretinoin,Veliparib,Vinorelbine,Vismodegib,Vorinostat,Voxtalisib,Z-LLNle-CHO
Pictilisib,0.2818815450926131,0.43165666319373486,0.3142984199116796,0.38589474012676916,0.563270187184127,0.32079129741806867,0.38589474012676916,0.4382068585223209,0.3598152103042729,0.3598152103042729,0.36633031823287965,0.37937008158966457,0.30780871198174964,0.27540766185107657,0.3924225853102232,0.40548784184239217,0.37284860814331466,0.40548784184239217,0.13377906195766265,0.5038850213839812,0.36633031823287965,0.43165666319373486,0.28835859018182397,0.40548784184239217,0.34679453418002026,0.2818815450926131,0.4120252563061033,0.3598152103042729,0.3924225853102232,0.30132217208101153,0.37284860814331466,0.34679453418002026,0.4513168480975498,0.41856586364617065,0.3989536186963907,0.32079129741806867,0.2948387986629548,0.37284860814331466,0.24954371650309248,0.2818815450926131,0.4120252563061033,0.34679453418002026,0.5566589406833753,0.15300258297494018,0.37284860814331466,0.42510966542199213,0.36633031823287965,0.26246937473780463,0.3272873460489407,0.4644396466503373,1.0,0.35330328280417334,0.41856586364617065,0.33378656735307466,0.4644396466503373,0.35330328280417334,0.3272873460489407,0.34028896288000254,0.37284860814331466,0.3272873460489407,0.36633031823287965,0.37937008158966457,0.19153420658704512,0.4120252563061033,0.33378656735307466,0.38589474012676916,0.2818815450926131,0.40548784184239217,0.4644396466503373,0.14659161355305628,0.4120252563061033,0.4710058532037369,0.4775752666955615,0.34028896288000254
Pilaralisib,0.36633031823287965,0.2560049677813385,0.4120252563061033,0.35330328280417334,0.32079129741806867,0.40548784184239217,0.40548784184239217,0.6162765334508027,0.43165666319373486,0.40548784184239217,0.4907237207603288,0.3598152103042729,0.35330328280417334,0.2560049677813385,0.4775752666955615,0.42510966542199213,0.37937008158966457,0.4120252563061033,0.20440318723963102,0.5368445590382613,0.4513168480975498,0.34679453418002026,0.26893693891372017,0.5302462125265865,0.34028896288000254,0.34028896288000254,0.41856586364617065,0.37937008158966457,0.3989536186963907,0.38589474012676916,0.3272873460489407,0.40548784184239217,0.35330328280417334,0.4120252563061033,0.41856586364617065,0.35330328280417334,0.28835859018182397,0.4578766454698542,0.24308561936258144,0.36633031823287965,0.36633031823287965,0.4578766454698542,0.37937008158966457,0.2108423918617781,0.3272873460489407,0.40548784184239217,0.4382068585223209,0.38589474012676916,0.3598152103042729,0.5104704930772836,0.35330328280417334,1.0,0.4644396466503373,0.3142984199116796,0.5236510870773365,0.37284860814331466,0.42510966542199213,0.3598152103042729,0.43165666319373486,0.4382068585223209,0.33378656735307466,0.33378656735307466,0.23663067482007172,0.44476025296944144,0.5104704930772836,0.3924225853102232,0.37937008158966457,0.4120252563061033,0.4710058532037369,0.15300258297494018,0.563270187184127,0.5698846626208347,0.43165666319373486,0.4120252563061033
Piperlongumine,0.3924225853102232,0.42510966542199213,0.4513168480975498,0.44476025296944144,0.4382068585223209,0.41856586364617065,0.49730276446810606,0.6295605041308381,0.4710058532037369,0.4841478886920818,0.5566589406833753,0.4644396466503373,0.44476025296944144,0.3989536186963907,0.4120252563061033,0.4513168480975498,0.5368445590382613,0.42510966542199213,0.2560049677813385,0.6162765334508027,0.4775752666955615,0.4644396466503373,0.3989536186963907,0.4382068585223209,0.44476025296944144,0.43165666319373486,0.4841478886920818,0.40548784184239217,0.42510966542199213,0.34679453418002026,0.44476025296944144,0.44476025296944144,0.4578766454698542,0.4907237207603288,0.41856586364617065,0.41856586364617065,0.40548784184239217,0.4710058532037369,0.23017888133658992,0.36633031823287965,0.49730276446810606,0.4578766454698542,0.4841478886920818,0.27540766185107657,0.4710058532037369,0.5500509215423364,0.4382068585223209,0.4120252563061033,0.4382068585223209,0.603005529066154,0.41856586364617065,0.4644396466503373,1.0,0.3924225853102232,0.5765023685705106,0.38589474012676916,0.517059181118114,0.37284860814331466,0.4578766454698542,0.4513168480975498,0.4644396466503373,0.4644396466503373,0.36633031823287965,0.4710058532037369,0.5104704930772836,0.4578766454698542,0.41856586364617065,0.5831233066109398,0.5368445590382613,0.30780871198174964,0.5368445590382613,0.609639411262858,0.5368445590382613,0.5038850213839812
Ponatinib,0.2560049677813385,0.24954371650309248,0.3142984199116796,0.33378656735307466,0.36633031823287965,0.33378656735307466,0.37284860814331466,0.3989536186963907,0.3989536186963907,0.38589474012676916,0.41856586364617065,0.3142984199116796,0.2818815450926131,0.2108423918617781,0.3142984199116796,0.34028896288000254,0.3989536186963907,0.41856586364617065,0.13377906195766265,0.4775752666955615,0.43165666319373486,0.3924225853102232,0.19796712599287858,0.3924225853102232,0.3598152103042729,0.2818815450926131,0.34679453418002026,0.2818815450926131,0.603005529066154,0.22373023737390518,0.2948387986629548,0.30780871198174964,0.3598152103042729,0.30132217208101153,0.5831233066109398,0.33378656735307466,0.21728474139454512,0.4513168480975498,0.2108423918617781,0.4644396466503373,0.37284860814331466,0.2948387986629548,0.3989536186963907,0.1401837737232121,0.30780871198174964,0.34679453418002026,0.36633031823287965,0.3142984199116796,0.3272873460489407,0.42510966542199213,0.33378656735307466,0.3142984199116796,0.3924225853102232,1.0,0.3989536186963907,0.3272873460489407,0.28835859018182397,0.30132217208101153,0.33378656735307466,0.35330328280417334,0.3272873460489407,0.35330328280417334,0.16583391670955194,0.33378656735307466,0.34679453418002026,0.4120252563061033,0.32079129741806867,0.37937008158966457,0.38589474012676916,0.08265379506394055,0.4644396466503373,0.4841478886920818,0.3989536186963907,0.3272873460489407
Pyrimethamine,0.42510966542199213,0.4710058532037369,0.5104704930772836,0.4907237207603288,0.5236510870773365,0.5566589406833753,0.517059181118114,0.5831233066109398,0.5434461281855345,0.4907237207603288,0.5236510870773365,0.5765023685705106,0.5698846626208347,0.4578766454698542,0.5368445590382613,0.5236510870773365,0.5038850213839812,0.4841478886920818,0.28835859018182397,0.6761566941015218,0.563270187184127,0.5104704930772836,0.44476025296944144,0.4710058532037369,0.3989536186963907,0.4644396466503373,0.517059181118114,0.5038850213839812,0.4841478886920818,0.4578766454698542,0.5038850213839812,0.5698846626208347,0.5566589406833753,0.5500509215423364,0.4775752666955615,0.5831233066109398,0.4120252563061033,0.517059181118114,0.3142984199116796,0.42510966542199213,0.5302462125265865,0.4907237207603288,0.5434461281855345,0.2948387986629548,0.4644396466503373,0.5434461281855345,0.5104704930772836,0.4710058532037369,0.5368445590382613,0.6894991700633248,0.4644396466503373,0.5236510870773365,0.5765023685705106,0.3989536186963907,1.0,0.43165666319373486,0.4841478886920818,0.43165666319373486,0.5698846626208347,0.5368445590382613,0.5104704930772836,0.5104704930772836,0.34679453418002026,0.5963748852790509,0.517059181118114,0.4907237207603288,0.42510966542199213,0.563270187184127,0.609639411262858,0.28835859018182397,0.5698846626208347,0.6694903406909951,0.662827241541283,0.5500509215423364
Quizartinib,0.30132217208101153,0.2948387986629548,0.2818815450926131,0.30132217208101153,0.38589474012676916,0.3142984199116796,0.3272873460489407,0.40548784184239217,0.3272873460489407,0.34028896288000254,0.4382068585223209,0.32079129741806867,0.30132217208101153,0.21728474139454512,0.33378656735307466,0.38589474012676916,0.35330328280417334,0.38589474012676916,0.1401837737232121,0.44476025296944144,0.33378656735307466,0.34679453418002026,0.21728474139454512,0.4644396466503373,0.44476025296944144,0.24954371650309248,0.44476025296944144,0.27540766185107657,0.38589474012676916,0.2560049677813385,0.28835859018182397,0.35330328280417334,0.4578766454698542,0.32079129741806867,0.37937008158966457,0.30132217208101153,0.22373023737390518,0.37937008158966457,0.21728474139454512,0.30132217208101153,0.3272873460489407,0.3142984199116796,0.41856586364617065,0.14659161355305628,0.30132217208101153,0.36633031823287965,0.33378656735307466,0.30780871198174964,0.2948387986629548,0.40548784184239217,0.35330328280417334,0.37284860814331466,0.38589474012676916,0.3272873460489407,0.43165666319373486,1.0,0.2818815450926131,0.37284860814331466,0.3272873460489407,0.34679453418002026,0.26893693891372017,0.30780871198174964,0.14659161355305628,0.36633031823287965,0.44476025296944144,0.37937008158966457,0.26246937473780463,0.33378656735307466,0.36633031823287965,0.08903353722466711,0.3924225853102232,0.4775752666955615,0.36633031823287965,0.33378656735307466
Refametinib,0.36633031823287965,0.32079129741806867,0.42510966542199213,0.34028896288000254,0.32079129741806867,0.3924225853102232,0.37937008158966457,0.49730276446810606,0.43165666319373486,0.43165666319373486,0.517059181118114,0.3989536186963907,0.37937008158966457,0.33378656735307466,0.42510966542199213,0.33378656735307466,0.36633031823287965,0.3598152103042729,0.23017888133658992,0.5368445590382613,0.4382068585223209,0.38589474012676916,0.2948387986629548,0.38589474012676916,0.40548784184239217,0.3924225853102232,0.44476025296944144,0.36633031823287965,0.34679453418002026,0.33378656735307466,0.36633031823287965,0.35330328280417334,0.37937008158966457,0.3989536186963907,0.34028896288000254,0.36633031823287965,0.28835859018182397,0.40548784184239217,0.21728474139454512,0.30132217208101153,0.40548784184239217,0.4710058532037369,0.37937008158966457,0.24954371650309248,0.34028896288000254,0.40548784184239217,0.37284860814331466,0.3989536186963907,0.3598152103042729,0.5104704930772836,0.3272873460489407,0.42510966542199213,0.517059181118114,0.28835859018182397,0.4841478886920818,0.2818815450926131,1.0,0.30780871198174964,0.43165666319373486,0.4775752666955615,0.3989536186963907,0.37284860814331466,0.26246937473780463,0.35330328280417334,0.44476025296944144,0.35330328280417334,0.49730276446810606,0.4644396466503373,0.4578766454698542,0.20440318723963102,0.43165666319373486,0.5302462125265865,0.41856586364617065,0.4382068585223209
Saracatinib,0.4578766454698542,0.34679453418002026,0.2818815450926131,0.40548784184239217,0.30780871198174964,0.26246937473780463,0.3142984199116796,0.34028896288000254,0.30132217208101153,0.4841478886920818,0.3598152103042729,0.34679453418002026,0.35330328280417334,0.2560049677813385,0.24308561936258144,0.30780871198174964,0.3142984199116796,0.3989536186963907,0.11458367978046446,0.41856586364617065,0.2948387986629548,0.34679453418002026,0.23017888133658992,0.4120252563061033,0.35330328280417334,0.28835859018182397,0.5500509215423364,0.34028896288000254,0.3598152103042729,0.33378656735307466,0.28835859018182397,0.3142984199116796,0.35330328280417334,0.2948387986629548,0.34028896288000254,0.26246937473780463,0.2108423918617781,0.3142984199116796,0.16583391670955194,0.19796712599287858,0.3272873460489407,0.26246937473780463,0.3924225853102232,0.12097901651217136,0.28835859018182397,0.3142984199116796,0.32079129741806867,0.30780871198174964,0.26893693891372017,0.40548784184239217,0.34028896288000254,0.3598152103042729,0.37284860814331466,0.30132217208101153,0.43165666319373486,0.37284860814331466,0.30780871198174964,1.0,0.34028896288000254,0.38589474012676916,0.2560049677813385,0.3598152103042729,0.12097901651217136,0.3142984199116796,0.36633031823287965,0.37937008158966457,0.26246937473780463,0.32079129741806867,0.34028896288000254,0.11458367978046446,0.36633031823287965,0.4120252563061033,0.35330328280417334,0.30780871198174964
Seliciclib,0.30780871198174964,0.3272873460489407,0.37937008158966457,0.4644396466503373,0.40548784184239217,0.3598152103042729,0.4644396466503373,0.5302462125265865,0.5434461281855345,0.38589474012676916,0.4578766454698542,0.44476025296944144,0.38589474012676916,0.34028896288000254,0.43165666319373486,0.43165666319373486,0.4513168480975498,0.41856586364617065,0.22373023737390518,0.6229168972124004,0.5236510870773365,0.43165666319373486,0.3272873460489407,0.44476025296944144,0.34679453418002026,0.3598152103042729,0.3989536186963907,0.5038850213839812,0.41856586364617065,0.36633031823287965,0.4120252563061033,0.4644396466503373,0.4382068585223209,0.4841478886920818,0.38589474012676916,0.4513168480975498,0.32079129741806867,0.5434461281855345,0.26246937473780463,0.37284860814331466,0.4644396466503373,0.38589474012676916,0.4644396466503373,0.24308561936258144,0.42510966542199213,0.5038850213839812,0.43165666319373486,0.34028896288000254,0.44476025296944144,0.6229168972124004,0.37284860814331466,0.43165666319373486,0.4578766454698542,0.33378656735307466,0.5698846626208347,0.3272873460489407,0.43165666319373486,0.34028896288000254,1.0,0.4578766454698542,0.41856586364617065,0.41856586364617065,0.26893693891372017,0.4120252563061033,0.3989536186963907,0.3989536186963907,0.33378656735307466,0.4710058532037369,0.517059181118114,0.2108423918617781,0.4775752666955615,0.603005529066154,0.5038850213839812,0.5368445590382613
Selumetinib,0.40548784184239217,0.2818815450926131,0.42510966542199213,0.37937008158966457,0.3598152103042729,0.3924225853102232,0.44476025296944144,0.4710058532037369,0.43165666319373486,0.4841478886920818,0.4513168480975498,0.4382068585223209,0.40548784184239217,0.26893693891372017,0.3989536186963907,0.38589474012676916,0.37937008158966457,0.4775752666955615,0.16583391670955194,0.5368445590382613,0.4513168480975498,0.4120252563061033,0.2560049677813385,0.3989536186963907,0.36633031823287965,0.35330328280417334,0.4841478886920818,0.36633031823287965,0.42510966542199213,0.37284860814331466,0.35330328280417334,0.36633031823287965,0.40548784184239217,0.3989536186963907,0.40548784184239217,0.40548784184239217,0.28835859018182397,0.43165666319373486,0.21728474139454512,0.36633031823287965,0.43165666319373486,0.43165666319373486,0.40548784184239217,0.19796712599287858,0.35330328280417334,0.41856586364617065,0.3989536186963907,0.42510966542199213,0.38589474012676916,0.5104704930772836,0.3272873460489407,0.4382068585223209,0.4513168480975498,0.35330328280417334,0.5368445590382613,0.34679453418002026,0.4775752666955615,0.38589474012676916,0.4578766454698542,1.0,0.4382068585223209,0.42510966542199213,0.24954371650309248,0.44476025296944144,0.4710058532037369,0.41856586364617065,0.3924225853102232,0.4120252563061033,0.4841478886920818,0.15300258297494018,0.49730276446810606,0.5434461281855345,0.4710058532037369,0.4120252563061033
Sunitinib,0.3142984199116796,0.3598152103042729,0.37284860814331466,0.34028896288000254,0.37284860814331466,0.35330328280417334,0.44476025296944144,0.4841478886920818,0.41856586364617065,0.3142984199116796,0.4644396466503373,0.38589474012676916,0.34028896288000254,0.33378656735307466,0.3598152103042729,0.34679453418002026,0.40548784184239217,0.37284860814331466,0.19153420658704512,0.5765023685705106,0.42510966542199213,0.4120252563061033,0.33378656735307466,0.32079129741806867,0.34028896288000254,0.35330328280417334,0.34028896288000254,0.37937008158966457,0.3598152103042729,0.34679453418002026,0.37937008158966457,0.34028896288000254,0.41856586364617065,0.3989536186963907,0.35330328280417334,0.37937008158966457,0.3272873460489407,0.44476025296944144,0.17867778716396288,0.35330328280417334,0.43165666319373486,0.41856586364617065,0.35330328280417334,0.22373023737390518,0.3924225853102232,0.5104704930772836,0.37284860814331466,0.3598152103042729,0.4120252563061033,0.5104704930772836,0.36633031823287965,0.33378656735307466,0.4644396466503373,0.3272873460489407,0.5104704930772836,0.26893693891372017,0.3989536186963907,0.2560049677813385,0.41856586364617065,0.4382068585223209,1.0,0.4644396466503373,0.3142984199116796,0.3924225853102232,0.37937008158966457,0.40548784184239217,0.36633031823287965,0.4775752666955615,0.4710058532037369,0.19153420658704512,0.4578766454698542,0.5434461281855345,0.5104704930772836,0.4513168480975498
Talazoparib,0.3272873460489407,0.3989536186963907,0.3598152103042729,0.37937008158966457,0.34679453418002026,0.37937008158966457,0.4578766454698542,0.4578766454698542,0.43165666319373486,0.37937008158966457,0.5038850213839812,0.3989536186963907,0.41856586364617065,0.33378656735307466,0.3989536186963907,0.4382068585223209,0.37937008158966457,0.3598152103042729,0.15300258297494018,0.5236510870773365,0.3989536186963907,0.4513168480975498,0.32079129741806867,0.3598152103042729,0.3924225853102232,0.36633031823287965,0.43165666319373486,0.44476025296944144,0.3598152103042729,0.3598152103042729,0.40548784184239217,0.41856586364617065,0.36633031823287965,0.4513168480975498,0.34028896288000254,0.35330328280417334,0.34028896288000254,0.43165666319373486,0.19153420658704512,0.34028896288000254,0.5236510870773365,0.41856586364617065,0.44476025296944144,0.1722542840815091,0.3924225853102232,0.43165666319373486,0.42510966542199213,0.33378656735307466,0.4120252563061033,0.5104704930772836,0.37937008158966457,0.33378656735307466,0.4644396466503373,0.35330328280417334,0.5104704930772836,0.30780871198174964,0.37284860814331466,0.3598152103042729,0.41856586364617065,0.42510966542199213,0.4644396466503373,1.0,0.24954371650309248,0.43165666319373486,0.3924225853102232,0.43165666319373486,0.3924225853102232,0.42510966542199213,0.4710058532037369,0.17867778716396288,0.43165666319373486,0.517059181118114,0.5104704930772836,0.3989536186963907
Tanespimycin,0.17867778716396288,0.2108423918617781,0.1722542840815091,0.17867778716396288,0.22373023737390518,0.20440318723963102,0.2560049677813385,0.33378656735307466,0.2560049677813385,0.20440318723963102,0.30132217208101153,0.24954371650309248,0.21728474139454512,0.27540766185107657,0.2108423918617781,0.2108423918617781,0.26893693891372017,0.2108423918617781,0.13377906195766265,0.4120252563061033,0.27540766185107657,0.26246937473780463,0.30132217208101153,0.2108423918617781,0.19153420658704512,0.2560049677813385,0.20440318723963102,0.21728474139454512,0.1851044274883975,0.12097901651217136,0.26893693891372017,0.21728474139454512,0.20440318723963102,0.23663067482007172,0.17867778716396288,0.23017888133658992,0.2818815450926131,0.2948387986629548,0.05716595470243746,0.16583391670955194,0.2560049677813385,0.24308561936258144,0.21728474139454512,0.1401837737232121,0.26893693891372017,0.30780871198174964,0.22373023737390518,0.1722542840815091,0.24954371650309248,0.38589474012676916,0.19153420658704512,0.23663067482007172,0.36633031823287965,0.16583391670955194,0.34679453418002026,0.14659161355305628,0.26246937473780463,0.12097901651217136,0.26893693891372017,0.24954371650309248,0.3142984199116796,0.24954371650309248,1.0,0.23017888133658992,0.24308561936258144,0.26893693891372017,0.21728474139454512,0.34028896288000254,0.3598152103042729,0.08265379506394055,0.26893693891372017,0.40548784184239217,0.32079129741806867,0.28835859018182397
Tipifarnib,0.33378656735307466,0.35330328280417334,0.43165666319373486,0.3598152103042729,0.3924225853102232,0.42510966542199213,0.4120252563061033,0.4907237207603288,0.4382068585223209,0.38589474012676916,0.41856586364617065,0.44476025296944144,0.4120252563061033,0.3142984199116796,0.43165666319373486,0.5236510870773365,0.42510966542199213,0.40548784184239217,0.1851044274883975,0.5434461281855345,0.44476025296944144,0.4710058532037369,0.3142984199116796,0.43165666319373486,0.30780871198174964,0.34679453418002026,0.4120252563061033,0.37284860814331466,0.43165666319373486,0.35330328280417334,0.4120252563061033,0.4120252563061033,0.3989536186963907,0.4710058532037369,0.4382068585223209,0.4120252563061033,0.34679453418002026,0.42510966542199213,0.23663067482007172,0.38589474012676916,0.4382068585223209,0.3989536186963907,0.4513168480975498,0.19153420658704512,0.37284860814331466,0.4120252563061033,0.44476025296944144,0.37937008158966457,0.40548784184239217,0.5302462125265865,0.4120252563061033,0.44476025296944144,0.4710058532037369,0.33378656735307466,0.5963748852790509,0.36633031823287965,0.35330328280417334,0.3142984199116796,0.4120252563061033,0.44476025296944144,0.3924225853102232,0.43165666319373486,0.23017888133658992,1.0,0.3989536186963907,0.38589474012676916,0.37284860814331466,0.41856586364617065,0.4775752666955615,0.1594166835173585,0.4907237207603288,0.5236510870773365,0.5038850213839812,0.40548784184239217
Tivozanib,0.4513168480975498,0.30132217208101153,0.41856586364617065,0.37284860814331466,0.34028896288000254,0.3989536186963907,0.4644396466503373,0.4775752666955615,0.4513168480975498,0.5302462125265865,0.7363005790373656,0.40548784184239217,0.38589474012676916,0.3142984199116796,0.3924225853102232,0.37937008158966457,0.38589474012676916,0.43165666319373486,0.2108423918617781,0.5434461281855345,0.4578766454698542,0.37937008158966457,0.30132217208101153,0.3924225853102232,0.5698846626208347,0.33378656735307466,0.5434461281855345,0.3598152103042729,0.41856586364617065,0.37937008158966457,0.3598152103042729,0.3989536186963907,0.4120252563061033,0.37937008158966457,0.38589474012676916,0.38589474012676916,0.32079129741806867,0.4382068585223209,0.1722542840815091,0.37284860814331466,0.38589474012676916,0.4775752666955615,0.4382068585223209,0.24308561936258144,0.3989536186963907,0.4382068585223209,0.43165666319373486,0.4578766454698542,0.36633031823287965,0.5038850213839812,0.33378656735307466,0.5104704930772836,0.5104704930772836,0.34679453418002026,0.517059181118114,0.44476025296944144,0.44476025296944144,0.36633031823287965,0.3989536186963907,0.4710058532037369,0.37937008158966457,0.3924225853102232,0.24308561936258144,0.3989536186963907,1.0,0.3989536186963907,0.3598152103042729,0.4578766454698542,0.4644396466503373,0.19796712599287858,0.517059181118114,0.5500509215423364,0.4775752666955615,0.43165666319373486
Tozasertib,0.33378656735307466,0.35330328280417334,0.36633031823287965,0.38589474012676916,0.37937008158966457,0.32079129741806867,0.4775752666955615,0.4644396466503373,0.3989536186963907,0.42510966542199213,0.4578766454698542,0.40548784184239217,0.3598152103042729,0.34028896288000254,0.34028896288000254,0.3924225853102232,0.4120252563061033,0.5368445590382613,0.1722542840815091,0.517059181118114,0.40548784184239217,0.40548784184239217,0.3272873460489407,0.40548784184239217,0.3598152103042729,0.33378656735307466,0.38589474012676916,0.34679453418002026,0.4841478886920818,0.27540766185107657,0.34679453418002026,0.38589474012676916,0.37284860814331466,0.41856586364617065,0.4907237207603288,0.3598152103042729,0.2818815450926131,0.4513168480975498,0.2108423918617781,0.3598152103042729,0.4775752666955615,0.34679453418002026,0.4120252563061033,0.19153420658704512,0.4513168480975498,0.42510966542199213,0.43165666319373486,0.35330328280417334,0.37937008158966457,0.5038850213839812,0.38589474012676916,0.3924225853102232,0.4578766454698542,0.4120252563061033,0.4907237207603288,0.37937008158966457,0.35330328280417334,0.37937008158966457,0.3989536186963907,0.41856586364617065,0.40548784184239217,0.43165666319373486,0.26893693891372017,0.38589474012676916,0.3989536186963907,1.0,0.3989536186963907,0.43165666319373486,0.4775752666955615,0.1722542840815091,0.4644396466503373,0.5500509215423364,0.4907237207603288,0.37937008158966457
Trametinib,0.32079129741806867,0.28835859018182397,0.35330328280417334,0.2948387986629548,0.27540766185107657,0.2818815450926131,0.3598152103042729,0.4644396466503373,0.3598152103042729,0.2948387986629548,0.40548784184239217,0.3142984199116796,0.33378656735307466,0.28835859018182397,0.36633031823287965,0.3924225853102232,0.3598152103042729,0.35330328280417334,0.22373023737390518,0.4907237207603288,0.3924225853102232,0.37937008158966457,0.28835859018182397,0.35330328280417334,0.32079129741806867,0.30780871198174964,0.34679453418002026,0.3989536186963907,0.37937008158966457,0.24954371650309248,0.3598152103042729,0.33378656735307466,0.32079129741806867,0.34028896288000254,0.37284860814331466,0.2818815450926131,0.2948387986629548,0.38589474012676916,0.1594166835173585,0.34679453418002026,0.4120252563061033,0.34679453418002026,0.3598152103042729,0.24308561936258144,0.4513168480975498,0.37284860814331466,0.34028896288000254,0.3142984199116796,0.3142984199116796,0.4513168480975498,0.2818815450926131,0.37937008158966457,0.41856586364617065,0.32079129741806867,0.42510966542199213,0.26246937473780463,0.49730276446810606,0.26246937473780463,0.33378656735307466,0.3924225853102232,0.36633031823287965,0.3924225853102232,0.21728474139454512,0.37284860814331466,0.3598152103042729,0.3989536186963907,1.0,0.40548784184239217,0.4120252563061033,0.13377906195766265,0.4120252563061033,0.5236510870773365,0.4120252563061033,0.35330328280417334
Tretinoin,0.35330328280417334,0.3989536186963907,0.38589474012676916,0.41856586364617065,0.42510966542199213,0.3924225853102232,0.4841478886920818,0.58974747832068,0.4841478886920818,0.37937008158966457,0.5038850213839812,0.4513168480975498,0.3924225853102232,0.4513168480975498,0.3989536186963907,0.3989536186963907,0.49730276446810606,0.3989536186963907,0.2948387986629548,0.642857453774841,0.4644396466503373,0.4382068585223209,0.4644396466503373,0.4120252563061033,0.36633031823287965,0.43165666319373486,0.37937008158966457,0.3924225853102232,0.4120252563061033,0.2948387986629548,0.4578766454698542,0.4578766454698542,0.41856586364617065,0.4907237207603288,0.40548784184239217,0.43165666319373486,0.40548784184239217,0.49730276446810606,0.24308561936258144,0.36633031823287965,0.44476025296944144,0.40548784184239217,0.4710058532037369,0.3142984199116796,0.4578766454698542,0.5368445590382613,0.42510966542199213,0.37284860814331466,0.4644396466503373,0.603005529066154,0.40548784184239217,0.4120252563061033,0.5831233066109398,0.37937008158966457,0.563270187184127,0.33378656735307466,0.4644396466503373,0.32079129741806867,0.4710058532037369,0.4120252563061033,0.4775752666955615,0.42510966542199213,0.34028896288000254,0.41856586364617065,0.4578766454698542,0.43165666319373486,0.40548784184239217,1.0,0.58974747832068,0.23017888133658992,0.4841478886920818,0.6229168972124004,0.5104704930772836,0.517059181118114
Veliparib,0.37284860814331466,0.4578766454698542,0.44476025296944144,0.4513168480975498,0.44476025296944144,0.42510966542199213,0.5434461281855345,0.5698846626208347,0.5038850213839812,0.4120252563061033,0.5368445590382613,0.5236510870773365,0.4382068585223209,0.44476025296944144,0.4710058532037369,0.4578766454698542,0.4775752666955615,0.4578766454698542,0.3142984199116796,0.6362073557900736,0.5104704930772836,0.4841478886920818,0.4578766454698542,0.44476025296944144,0.3989536186963907,0.4513168480975498,0.4120252563061033,0.4513168480975498,0.43165666319373486,0.34028896288000254,0.4775752666955615,0.5038850213839812,0.4382068585223209,0.5368445590382613,0.42510966542199213,0.4775752666955615,0.42510966542199213,0.5566589406833753,0.26246937473780463,0.3989536186963907,0.5038850213839812,0.42510966542199213,0.517059181118114,0.33378656735307466,0.5038850213839812,0.5566589406833753,0.44476025296944144,0.37937008158966457,0.49730276446810606,0.6362073557900736,0.4644396466503373,0.4710058532037369,0.5368445590382613,0.38589474012676916,0.609639411262858,0.36633031823287965,0.4578766454698542,0.34028896288000254,0.517059181118114,0.4841478886920818,0.4710058532037369,0.4710058532037369,0.3598152103042729,0.4775752666955615,0.4644396466503373,0.4775752666955615,0.4120252563061033,0.58974747832068,1.0,0.3142984199116796,0.5302462125265865,0.6295605041308381,0.5566589406833753,0.5104704930772836
Vinorelbine,0.08265379506394055,0.23017888133658992,0.1401837737232121,0.19796712599287858,0.10180237067528886,0.09541639525451906,0.2108423918617781,0.24954371650309248,0.1851044274883975,0.1851044274883975,0.26893693891372017,0.20440318723963102,0.14659161355305628,0.08903353722466711,0.10180237067528886,0.16583391670955194,0.1851044274883975,0.1401837737232121,0.038082716599745936,0.3142984199116796,0.21728474139454512,0.21728474139454512,0.11458367978046446,0.12737747672940003,0.1851044274883975,0.12097901651217136,0.1851044274883975,0.12097901651217136,0.1401837737232121,0.05080176908644596,0.23663067482007172,0.19796712599287858,0.1594166835173585,0.20440318723963102,0.12097901651217136,0.12097901651217136,0.19796712599287858,0.22373023737390518,0.0,0.06990365226640805,0.24954371650309248,0.14659161355305628,0.1722542840815091,0.06990365226640805,0.1594166835173585,0.30132217208101153,0.15300258297494018,0.11458367978046446,0.15300258297494018,0.28835859018182397,0.14659161355305628,0.15300258297494018,0.30780871198174964,0.08265379506394055,0.28835859018182397,0.08903353722466711,0.20440318723963102,0.11458367978046446,0.2108423918617781,0.15300258297494018,0.19153420658704512,0.17867778716396288,0.08265379506394055,0.1594166835173585,0.19796712599287858,0.1722542840815091,0.13377906195766265,0.23017888133658992,0.3142984199116796,1.0,0.19796712599287858,0.32079129741806867,0.23663067482007172,0.21728474139454512
